hash,buyer,seller 
3m4mTpcTrWb6HmUKMySqiZNNoAb8tvQYNDQ24esULKmFV643TGVQuVqmdCkFeES3R71LAbteCNM8YUrzmtz9VqA2,GKccRMjRBhcCMREFRy8aXTZYuZS5sLmCVrYStsL1dd8t,D2EBU1eUPbhgnqpy9wf5k6waCrXb1Mjoq7eFEm5USGqv,2.7
62aY5C8YnRfuAavBcv46jVRM7Pvd7WPtSxGWhGu8QgBteuBEgAftkHB5Q7iq31RNoUgxtqeZzeg6s5gc2obD52QN,D2EBU1eUPbhgnqpy9wf5k6waCrXb1Mjoq7eFEm5USGqv,6atTaQeekoKQ5ardEymcYPX6tAdXj6eFwixX4a5AJZsz,2.41
3CdFrekmvgBnrGvtChJUoYrHvrT7gB6aWjfU3uVbJC5WpGjhq15mmYmsLbBmCmXhkctCWJvWM5MptVhTmHJQqkVR,9mx8VX3D3VtZm5bpkVSqtihLtuUArKy64NwisfC9ks18,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
29H8HZYezxXZXgzfJhx5vRP4Bbn7CcuDFQiYvFvT7z2PeKKGztP8K6Z7hi178395Qos4gGaZjHMQsqsQjdFJbF5E,8U8yzD7BeRR9LHRbKXY6b81QZEcwvhZvyxK1NizUC6fP,Ecx5giAwHbM3aRHAQKWePWfWBpvjr3sdakBMjr7doWTv,3.1
62t5pzAUpirJFgJR5nDYfeuy2npzTDLTPKdsthYUKUQ8zY7vZhQeFARMJMJP3i9F1sKbjnbrxcV6cNhgPh6PKa1F,Ecx5giAwHbM3aRHAQKWePWfWBpvjr3sdakBMjr7doWTv,EgzL2YyJFVr3iwWy87AT9JPjem1jytX8r9Xa2Hq4fuz5,3.7
7T7Ws8ds8LyMmt9vkjJGrJysQntFL9ptP9HPsJcVpKXRTaTCVf1sg9yBRF6Tn63jU2Y5PmdYUCQLT77ofj6ib4S,EgzL2YyJFVr3iwWy87AT9JPjem1jytX8r9Xa2Hq4fuz5,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
4zKVjuGdYEHVwgKjaufNMWH2m88G1Qj1NNjBW9jqZQGFR8FCzvvMGPnpBM9YNV6WM38gyAyFfP1UsznR7w8id3Mf,5d8KyfJeUqDRXc9u9Q8JGKno2RAxNB2V4JgZf2rJ1dry,9ZHeHdy9YhF2nMR3gsQWEhZ8qpfxdGgcMXSxm7bQJRX4,3.65
4TK1pcUjVJG1ZiaMuChuoqW443PAxVhPG2shuWKfKHU1vu5oE4AsNMihJxD8eKZCdS7XumSCC3GLqpEEVaMXnVoA,9ZHeHdy9YhF2nMR3gsQWEhZ8qpfxdGgcMXSxm7bQJRX4,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
2kFm5gMTzJmrmXkmkGZQSmGuHxkkppa87crtDbBKv8e9JSmFmmwCCEMUpAP9foehRXfNE83syL5fjtnFwE1SsdZQ,GGpxmaJvthLmLqSrL84tRc8pZuLcCrBKHh723cevwqX2,AzskrtRMuTuyBqLtyrSqxggRDUujKXYKPe8w7kVXGPry,1.6
5apCPGxktuXFtEm4fxoJAg1wV7wzuAWNDi2xQpyWpQzFdAV1Tj2ovjQzWqkDW6A8bLrZC6QFvC7TvG9SjAQVZWRb,AzskrtRMuTuyBqLtyrSqxggRDUujKXYKPe8w7kVXGPry,FPfuGq7Y1QUBozo6iyNmoVmjAh7Mf59EMZzYEG3mZN73,2.7
3GcK87AugdBnRrUV3j4ChmZ9U3aZCprtYYo4wD6C36qfRLAWxUbozYS9W2jJbZyQXZw22FBZc6u7QGS3nGYdCW6x,FPfuGq7Y1QUBozo6iyNmoVmjAh7Mf59EMZzYEG3mZN73,A797zAsA9dYYwxaGPzigZgkKo92MpahQMLVzpxf7FMAK,2
3kCCMaY4meuUuP9MuuruL6Mt3HWUBepr5ebV9m4r37a8RDDNdpJVf8q9VgLYm5tFA8YRvJVkxeJCprPq3eWXsT6v,A797zAsA9dYYwxaGPzigZgkKo92MpahQMLVzpxf7FMAK,B62RTXpBNWDhc8DasCVeqRGifcJxPZpHKUcqgy8VtSMz,2.4
3L8nvQ24DJXCFRzGZSj4gLXa7rSm6MYuo1TWhfh6riJmMxxhRyXntRpnEqdbMvMGjVPm5JjPqdEwAH1b3CChuPjm,B62RTXpBNWDhc8DasCVeqRGifcJxPZpHKUcqgy8VtSMz,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
a2nBMfE6pQckHtnNu56ottMQV43T9TE7mCUXwxPSqGyNQGptrwkbnagDL94VHf7wwJyZjGEjgvn6rELHpMwRTzU,Hjfm6iGa54sbaqjwvJhC9HZ22S48iqt5gdUneRjv8qbR,4HNHtQNDmDitXivYFfwMCRQ4swCBDJY1gbBUce5dvWZZ,1.99
3SATLk42JqhEnordx4Ugukk8qy1bUzmND3x2fBXgjsvmAHSUsF54ZXwUTE34BWa9JbMEi61qG8kd3HDbpSTfkm8k,4HNHtQNDmDitXivYFfwMCRQ4swCBDJY1gbBUce5dvWZZ,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
oFAEu14GxAfr8geQ4aNbDk1dGwJjroT6SwK3VZztQu8GtsQw6b2PeNgmfzN3FAhARyjUuBVPYPVzt9ghc92FL2V,BRgemDACkwDs8Vjt6sFjpxWcMkSutykp14H8Rzpvet7U,HxN2ajtiqoF3P3aoCVDpu9yBPp5KQdi7mPNav3FR8XwV,2.1
5b4845boiXhDSujvnd9LukwALP7WhMWLeYCwxLJbGo5YGq2FxSupVSyFZNx2bLCjE3pXXn7urcbKu6Q6uXNBLHVt,HxN2ajtiqoF3P3aoCVDpu9yBPp5KQdi7mPNav3FR8XwV,8Dwi8sfckhWVBDBFiSvgf8ji8B6ipkExb3ZbsHSXwu5b,3.4
3ph642ujRfLEF4ZHRCUbZhw9ijhGAyrHghQEteUCHdPMJXKHxrMP2tYSmzepXmZJykqdLxrgEqavvmut1FmTi5iY,8Dwi8sfckhWVBDBFiSvgf8ji8B6ipkExb3ZbsHSXwu5b,9r4pkvthSgZ54dTxuyPxcJdDZM16PKuFUpEYe4YAE1JV,2.48
2FSU4RgT7FZBNEbno4xnehfLBm6SYDDWXkQmsEeptJ3c4GKsdriQ7m8VSCFphjCAXYhGQanxkTaVadmb5ffh91PF,9r4pkvthSgZ54dTxuyPxcJdDZM16PKuFUpEYe4YAE1JV,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
2C4rbZiUGYmKUe91FRUobQXg9S9BZXbo9yWRS8LyjqTtSwaeHNv2uSB1LeQExVL3d2TUz7zyxjSzG11nYXN6XKwZ,9zjxoKgsQSkcUTv7P4fSYDPFFQn2fUCy7pSwM27dc1jn,Hd7s5SReDTPXYvkke67WzGUuPrCpRX29VJH4zxSo5BLh,3.55
5vbohCdNsULTJmjYhS3nD2ehWY5N3Ce6y4vGcrzVXuKhkNmzuKDhowhH1tZsajzPimiG2nMppCYL6d8as3UFr7w9,Hd7s5SReDTPXYvkke67WzGUuPrCpRX29VJH4zxSo5BLh,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
DRbDNJ5DLDfTXQFP75GyRq5sQatDRyKa54HKxPYBSfzgyamBi8Mnd264UzR1awpgRFJCW2JmXCczW2hZpfLoz1e,7vK9wZAsdAbDeqY626prwYFMu5aq9iHEH5bZveyazTX1,2oj27KDSduWDRWFFiuHJg56ZsKp9s7RjeEFM7VSDZm4C,2.49
5rE9wpashTtPHoaZ7g52tLDbkiMprBKsEBccRCNAxuTCKT1xUpdMxeX3d9XyzzXWCqNiD2qYVz8kt1NUTTfMEeBD,2oj27KDSduWDRWFFiuHJg56ZsKp9s7RjeEFM7VSDZm4C,As442nNLHxv5Tt6wikFJooD38kfvcDFqN4diXnQg8xQV,3.33
ans6u4Db3E8VeEBM2ayaQ3yQAL7ogWRVLHfQKr1FSYVRA9NfRdcJZyEXANtawLaaeFXG3H6pggjwWdfh3XpHKyR,As442nNLHxv5Tt6wikFJooD38kfvcDFqN4diXnQg8xQV,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
5SFoKvjaEsYYYSJoGgYupYn43dKPNLryWvL5YAH2tG4FUFggkV65wrrQSXQApovqBpy8eqtLxZ7XxjdF4HJTie3v,6ouKGmG5yBAC8Ew5VzdH2kKg37gDMN4Ui6N3Zw8456Ub,AdMypCxkngPMVH2SsXoEyqMsk4uRkscEfprV9bVZKSEi,2.45
3BgrDTBXF8PxGEVHFvwCGRLFQZ4GKhcvymEPwnMNHVkVtji3G2PV7NsThJWMtyDb8KRCJotai7ZCqg66EYP1wgvS,AdMypCxkngPMVH2SsXoEyqMsk4uRkscEfprV9bVZKSEi,GgwB5QTFZDvS8mywn3UiE1mydC65XJvd4C5GqVuq3ucc,2.825
3gG57pq6DBr99Z78FrUB4NFej89E8N6pUhxENPnRkrW896sskKnSEZgzXpnQ87bJ2vEeKQcKgs2rTvqc8YjSkVnX,GgwB5QTFZDvS8mywn3UiE1mydC65XJvd4C5GqVuq3ucc,7mip4NMzCcdCVU9LbPGore6u2pwauTLEGhxBmSGS16Wv,2.5
61tJHTrYGZVuXLHLEbTbU9jTreUdJWDcyy9YjZSb3htPAz2Porspgya3BE9J1gjUDjhWsSZWCDfsZ49VsHsnGhY2,7mip4NMzCcdCVU9LbPGore6u2pwauTLEGhxBmSGS16Wv,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
3Y2uxn2f2BHkMKyENDshmzNBwPF4PgVYCEvkT5u9VX12E3Vw3xKUvgHMwFdGuTXqgbCxPiyvufLxRgditc4fS93G,tnRkZJARCHfXr9DxciGEaCueAe8pk6k4M3hkMwbRvzM,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
3JsgW5euaNtYJ6pJYM9ihdkvqc9gT9AdJTe99yXuUnnX764XcD47Pe5w13f9WmXXA2hwpsdPR4L8TaHw8mndXtUh,H3AkHZHfcqGCcJpBn3FJWe52LcLxFMJQoZvZ6XyApFWf,Hd7s5SReDTPXYvkke67WzGUuPrCpRX29VJH4zxSo5BLh,2.6
3CsyGXNpzDbXMUBPWJDqaTn8HBi74WN27BBuFEhMYodxiFUhC32QcDj7iZXyDioVmWQ8Uo9Q1xd4fCWyxMib5zPg,Hd7s5SReDTPXYvkke67WzGUuPrCpRX29VJH4zxSo5BLh,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
3qHTMqHNdzFJj5n2k9fzLTJdhpxA3xzxkBc5wC5htenvpsQfFXbd9Ju71Y8qRjfMvxuz6sJ9T2oN2D8m7RyfFRTy,7BqTrvcLdmgnnoVqXnKbcBPa4eDsW4Hed8zx8j9aBJn,34Vgnmvnvhw2nY4v4tbrZKAmiKYXATZdhoFXjHwoJQgr,3.7
4KwTs3dbWGC2sKXJ8C18NbYvmrwUhAw1kAu3dm4LESC5nWzppc1a2wxXbYzv2HkWc2eWZo4kEWSV3zSaYKeRUb76,34Vgnmvnvhw2nY4v4tbrZKAmiKYXATZdhoFXjHwoJQgr,Q9rztUD1GXwQdJLkCcZJoafhR9nNA9FSsKv5ew2p1dz,2.44
2ud7L53cMP8xrCJJnqJSBZqg3CMcQ9t14qwKQgBAEizHzMxExtAkLevFMH694MNoD3PrVP6bJzzp74RodPBW93JL,Q9rztUD1GXwQdJLkCcZJoafhR9nNA9FSsKv5ew2p1dz,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
4bpeUbKvtkGWbuqnYhSTfR1vzxiXzmbqw1h9XG9fA8GJatFngqT7D2G95bp2ppktPE6yXuY5eMX15DN3r5E4xJYx,5PejeigsNdo3n6rpX9ze36RZpRdTaVY84spdMy39i89b,7mip4NMzCcdCVU9LbPGore6u2pwauTLEGhxBmSGS16Wv,2.38
5bQ9WEskTh9NSvNwajm57yXnnqcVFxPu8oMJ6kFBHZ7xkG4SCcqa5LDz7VyY94FbPq1SLvhgeMTPt5ke5e6zQWsX,7mip4NMzCcdCVU9LbPGore6u2pwauTLEGhxBmSGS16Wv,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
4pqszN8c3gD7irhEoF3kXyk4wwsYiEM6Umygp7DbMBu9WY9ZvLndqk1mAYQZHQayKBGvNsY9YrGqgqESaorWkWSe,CW2b6RJTZ2znBYnEdmHZsMXi7ekxuSsD5YTrAbCv76St,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
345Ga7nLmPs9AYUbTxvpLUgCsmuWRkJmeC8eSWKJ2T55zH1wPgJyVEim11b7b1SkHKCz3vSE3hJ31G6QaMmA65K8,EZgh6NUDbv39aRE8w7Qvjz9MoLaD774i24UdLmnAiQQr,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
G4rXjpuBdRs6MWu18FUeq4rTfir4Ch23khrZuQzAgr2Ssee7qCAPJv7U9aY2tgWnwiAjiMRqvTjSzWeiPcpfH17,J5HZSS5jK3WibmMrMLycBaUPymqtr3frNxPBHQGjdNQt,AdMypCxkngPMVH2SsXoEyqMsk4uRkscEfprV9bVZKSEi,3.6
3Zy3cvqwDTMwwAVNTMr8kTwmet4uEH9UpMLTt1kn5MB9q6dCxZ9sCYGhpRLc6REGqx1yFpReQQL7MhSw7r49c15B,AdMypCxkngPMVH2SsXoEyqMsk4uRkscEfprV9bVZKSEi,DRVNhiTBqoNbzfTqaqPpiZiBwyYrjrT98vV6tVjfVN59,2.35
3Qx4qSQAP49Ln6qn4EKZKBtd246j58uAAaACA9UB1EFGZdFjBLwUnC8ZxzSBAVoYq5QrrQxqzWaAnaF9ndLGM5qm,DRVNhiTBqoNbzfTqaqPpiZiBwyYrjrT98vV6tVjfVN59,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
492AMWka5aTewbQ8ecFHmDQWRdyd78kCTGEoxnZqpg17Q1jYmHHQkGC5bhHPuoBCQJ6AQsYn9hg9NUAZabtFp6dL,6KBCA1PjEjMpq2ywAViSWVxMKyaJRsGHdyvw2wY3D8S9,7zGdsYuuzB1UdvXwCEuJ6VJeia61xKwhzE7eGbznaQU1,3.39
4BfpPAWo3p7jdEzPtVuwfYkioRwgEuLsobykhZUhXXVjCUKEFcyesbift6bD2mRLQgkLfCzCDWnA9F7EUsWvDvnF,7zGdsYuuzB1UdvXwCEuJ6VJeia61xKwhzE7eGbznaQU1,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
34n8VhYeQb6qc6jNQnHppeuyh5rXoKrCe4dDhufyt4KdE7W3WDBy39zdpkFwS4fmbQMFdM8WsiN6X66Q6DqLZ2F1,6RrKYDDn4sf1TDX9hDLEi7W1JniJbBCgmHJWejqLLPjw,8eQtpr1pFotygE7HcL3iR8AUQdajpckQi8kkUDBeDaXc,3.55
3CXTrBaeVWmFsAFghbxDqwpqa4eh9LRjm1U3PxuArKXH18XgBtSx4WD5pFp88T1DrSiCRvSCRkaPZ6FbSy7WRvWz,8eQtpr1pFotygE7HcL3iR8AUQdajpckQi8kkUDBeDaXc,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
5V3EACWVG5crHqNfijuyXj8N1p1stq745wq67mGNveQUjLf368tbpzVJ2HpRhCwTc5rLk81VEGbT7m4K2dAhGmkh,41mopZC92fuwFHrh2qNSeN5nP8VmiWHNeEHeHNf4EWHy,7U7JDMFyEnRuir7jzaiAu4Y6LtBhvRKRDnJtHqy3fqq5,2.6
2mbzmeagFiULHsS799tqnKzjam1JtKLjpqwYB2iZSAzeErE1hrA6xGSYBn5PUs1eqiYEZ3hx6eHCQ6qtwN1vHj1D,7U7JDMFyEnRuir7jzaiAu4Y6LtBhvRKRDnJtHqy3fqq5,98cXnE1gVwguRDzznZSF9id49oE3fibfbPsjx8GdbBh2,3.69
2G88JJxjokH6hnnQPMNmhtvWuhzhsrFxNBXFhw19S7SnDoJjUSUProLdcyero1mynqcDKpqXkSprV51QYMxctvCN,98cXnE1gVwguRDzznZSF9id49oE3fibfbPsjx8GdbBh2,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
5dAxS9HjVWskjqPXtxeSC3gMyk3x5aGWSE87S6CRgYu1mzj6L4HeZ4sqc6NPakWcstaBu3zvvweyXD45T7Xv7EHJ,9x37AQnCFFzgCo7hdNbTr785sUe5CoBbs8JsEC6F6aHA,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
5L9UEa3mkAa92vjf774hyty8RAwwhbuaJWs5cWQPMxTwhXaN5nowCkefHoT5amTzqyVzY82FNLsyDQndjKXbwCfF,5ibZpVQDnfxPeW4m3yCG6YgxPjjJdz5L8iHHTP6ZTqHX,D8EXV5L2jH3QJHJZ4BxjZWf77Q6SrudVkkLf8CwoJ7ao,3.6
3ehgzKBze7ytsFEX48EkkU95XEUiKyE8cKScz1VKn4XjCbwFX7nUip2t3RPebNVLcp4qK9xicZN8sRRiFuTRxW3a,D8EXV5L2jH3QJHJZ4BxjZWf77Q6SrudVkkLf8CwoJ7ao,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
zgpfQDPk5bTYo8V6Q9DtZRucyNQmnLF8Xd1wHEwv23RR9LdsHPmsro4nLSf9hfEbySXmkTWKNeW9HQsDJsDrtgd,DXiBAr3DXEsfuQvBV2WaG4agdDTquUJmL6y8kgeSQU6Q,FEArY8MwZ8cF5jSyk9NtbLGh99xdnizfLeeqKcPkqJd5,1.8
5VtabtoZ5jQCrYoHo1idBEoLRueFxyvPyF7KkzcngxfBqEuxMTsKAXZJvJVtXh6ev3MW9GWj5tu41d8skv8Wvzfm,FEArY8MwZ8cF5jSyk9NtbLGh99xdnizfLeeqKcPkqJd5,3Wvz16bfozRhDVve6Ud16YZKAqEaRVznVGXVSZHUeeRV,1.1
gn82o3wkLeg7vNLHgg5VhtxgmoVaoekH8uEPeGrsAx7AhaRdL4feUxm9xHHb7BpNSm3thurw2rQ1zm2kHRBNXG1,3Wvz16bfozRhDVve6Ud16YZKAqEaRVznVGXVSZHUeeRV,Faa4VnYAHqahQvDC7aPRjkXQXyUMwiLrc1XAUQy2wo6g,2.666
2ivLRpYRj6DtB5BVZYP1DfMTzAgTAaqtvi7NXnzkVPD55MqjfsorfY5Rb9Sa9zG5D4WTT1VTzsJ8UH7xFdvf7gEc,8eUdxUZGdH8nQy5241UeYDdP7Dvoqz4UFioCdEtJxnvp,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
22ZmmoXq77CirJwqR9BhyEYmCwpx174ynrDZqDPWRPtH76k6Y5tvsFi9NkYkoB1LMG7SmFLNjd7WxsuesrLq4KSx,EZgh6NUDbv39aRE8w7Qvjz9MoLaD774i24UdLmnAiQQr,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
4tpTqPhDM5JTUTsTmCuYekE2gmagNZHaHDn5t6r5XAJ4VtuDV7YhnSWdC95nGrbsGNWDDsoktEpDBr9ip1Vj4J7t,AAWm9NMymGnEYmcTCypvr9XwDTJfrCgut6Qf38SnDWFE,GAqf3BeWLYMAYH4jBKXymWwC9rE1NCZ9fXaFKeUfPYzB,3.5
2WDgJD3MPJ3vJX5VP659FtSpWSAepfXE5QF6QsbQ8LA3ad1PMEJ7mDLixd4EqUykAmFS9LMiosXoRdHtxkd2sXrV,GAqf3BeWLYMAYH4jBKXymWwC9rE1NCZ9fXaFKeUfPYzB,98cXnE1gVwguRDzznZSF9id49oE3fibfbPsjx8GdbBh2,3.4
2DzZpge5Ybo8JtyHMeNzGiEsAgnn8NmKybpYfphL8jsGLfa9NbLjSrcm3CfpGvK13wpUwiBNjk5atB4gX3Pijkxg,98cXnE1gVwguRDzznZSF9id49oE3fibfbPsjx8GdbBh2,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
3XHPF1oZTWsi44upCznHmNYyN5r7m7N8JWQb26zpNbC7U4KceDx3YAee9UUdDhj2CuoFURSJ3U3X3qVYgtCZD534,41mopZC92fuwFHrh2qNSeN5nP8VmiWHNeEHeHNf4EWHy,FhqL6JZmonqerp8yTw9gCFzHXp92sjnGE3tmNWZCSXwM,2.888
41S6USjciWfyLLzzvLnfTyHKSPMpvxJvRYJ6Qa34r7BNb8TP4fG1zoQkpJENKdjEPpcSJdX5EcNF5AvAfwYbHsRN,FhqL6JZmonqerp8yTw9gCFzHXp92sjnGE3tmNWZCSXwM,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
22QU66ZAY4sX5KqpKFsU1PUGh6qKjF1uxnuGwwkpenz5kE59vQbbLLNyGZkFMYkLrQYHPT1EtQR4NynbLHfUge4S,GGpxmaJvthLmLqSrL84tRc8pZuLcCrBKHh723cevwqX2,nMnN7Lu8RxkoCAQ5jXGcoHkmPzEEHBGdfEpP6DNRT2Z,2.9
4p9FruR1AdvZJauJ6A729hrVVUUoXB8HJDQf9ZfqqHniNNXZbUiPanWHXLZaYrSbEoWBGCxHdhev8PWEhudp61kS,nMnN7Lu8RxkoCAQ5jXGcoHkmPzEEHBGdfEpP6DNRT2Z,Hd7s5SReDTPXYvkke67WzGUuPrCpRX29VJH4zxSo5BLh,2.42
2jokASEhZEGMmpvGSsr3kKtz5YynjFvJ9N7W1iSBJEYD4Hr3BW1SZkAfmsXwQDFoLXihDWgEwZrLmHt2e6jwdHbR,Hd7s5SReDTPXYvkke67WzGUuPrCpRX29VJH4zxSo5BLh,7kahUKxpoyFxWfcq1FxvFb6t8i9Sbv6a1qvn1TQNafPh,5
2nzMG1dqnv5V7QGPcx7pKTFJfDPspj9n6pHZcyPe1jdAyuWhFxNTbBAiNKJ3uZJ42XXPQnDSUUYF8QaPwK7GCMUw,7kahUKxpoyFxWfcq1FxvFb6t8i9Sbv6a1qvn1TQNafPh,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
3NKRWVtu4rkKixCK8yuBVschUkHJYFhJkA978iHSxVcZQvdLb6YbpaKUgypmRd9MsNBNgzwXPDnpGeYVyf51bicB,9zjxoKgsQSkcUTv7P4fSYDPFFQn2fUCy7pSwM27dc1jn,CF87WCmDSh5hbXumNPa455ZQiLJ2goUhhAL322adPBcS,1.75
3KJLiBtDquGbELUELCXagN8KHG6b92LtBNJNvuFrd47uYZPZ924Rku35Y1AgP6vr9qUusDvtqVGCGLfK6yiQEAPu,CF87WCmDSh5hbXumNPa455ZQiLJ2goUhhAL322adPBcS,2o33UGiCbYzePkkDMhGcAyrEAJX2yHtfKufWCBYWepcq,4
5ZX3pUfGyCWiCz15ZBzy9Tv5aXhiuRAjmqD1HdJT12bYAmMWKE48SbFtkWjRTAUSZ3viAitBgPxdWbcWVm46LQf5,2o33UGiCbYzePkkDMhGcAyrEAJX2yHtfKufWCBYWepcq,Hd7s5SReDTPXYvkke67WzGUuPrCpRX29VJH4zxSo5BLh,2.83
LcNRx7mgTSvjpPZyDNMrk5YvDX2NqbpAEkis9vwMeB41kDvBTwVeLFigTDj828gtCfLEoH2fFLSfiwVN1XAeWwS,Hd7s5SReDTPXYvkke67WzGUuPrCpRX29VJH4zxSo5BLh,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
4CTBb8Wa8gSxXassQvpoDVR8sUstmrVpVDGCJVFPRpRwJSpQuXFbdynb8DWZkaqE7pDKhdyo6jj9r8qN8uxc5YTU,GJNh3VpbsiLzM6FXrP81N4AJFWchvENwbAErmzpBw1SM,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
62Qin7Eta8Y4KNxqhYdatv9pMNiRHoPBnLUnggCZ9WuSjUSpBwBwyLxJ17FLUpz3Pq78trfFKq85pCDJeSQNa6n,4Ar5WXALb8BvWxrrnSRmHLWEG7BN3jET7QgxquaKwfTm,Hd7s5SReDTPXYvkke67WzGUuPrCpRX29VJH4zxSo5BLh,2.3
2ixmsFcJz9iJiB9TvwQmY8RbjEZw4EKWkeCENpjrbHgTpErqhKiE9afjafYX54tC3ASHzNehmjr3UNsUTLtubaPq,Hd7s5SReDTPXYvkke67WzGUuPrCpRX29VJH4zxSo5BLh,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
5K5SssRzzj1PEhrawa3tV9gDULd79GLNSLLck8FgnwYLkF1xiy1xDQj6B7f8coK19knxD1FpaiVksarZcEFKnRNy,7VbuS5ScreWAA7rnDYZLygGnoUsLLxTo1a6iAb18xehg,AStY5Jhih8XFGHh5yahCuWxNGrTtjBfW4dNRELYLyAU3,2.77
2ZDUyG7o536fGbtrTmsQy7JM1Y1pNoMRMNTdBPneXWwoFPWSebJ2ZqUV2gppNNMG8pvdZ3mCWyCJANcCJZ2Xj64P,AStY5Jhih8XFGHh5yahCuWxNGrTtjBfW4dNRELYLyAU3,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
3UpKRZMH1JND7GhSHPaX6v5SdyW48q3ScAfJ25xJbSgU3xpoQwPGJ5UcqJNkegDEQwMRFhm8pWoQrxMQrQMEhheu,2Xn1mPNHaxksZzjVLJWaMxcvcmWxEkbq58dNJkEY96CK,CuysiYwbDMoA6sakzUaVxLvYJYgkZQMSdMdoTwNmUAGP,3.3
3aFyKZ1MPvSgnNnfqMCHNRPbneTSEZqZ7CAo22Q3nQ2aFmNsTS2xfJgSsr7NjECgPPVrWsV9NV2aFTFg5pN42eCc,CuysiYwbDMoA6sakzUaVxLvYJYgkZQMSdMdoTwNmUAGP,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
KkVfrgzSaG41bQyepeaXFae2Derct3te67GKJnfmmn7fHxcBgCAToATwRn3RbD6vhGDyrPRqm68e34eXVPLqvKG,737UiGUBDECoRjXSmiprHfasM7o4HihXsgrvoPJnwDsZ,EZgh6NUDbv39aRE8w7Qvjz9MoLaD774i24UdLmnAiQQr,3.57
5b7MUxeTYXXbSsBSQL7GCeyiTuDqegkfCVyzMzCJjJuaC7j5LkcpR16EvuEw5pdKfUWutY7sMUYVbL8Keysz6ebE,EZgh6NUDbv39aRE8w7Qvjz9MoLaD774i24UdLmnAiQQr,GH4LmgiwAgsxMff1KhKgdHw2ki1WwHiUF7hq8Xi2CtuP,4.5
2y6cMVz2aB3aQfdAWqipKBqdEznCt32LnRpq7RDAMVuTZ25AwQymoYudgstSLDwNMvTpdxMWuiB6LF4DGj847xbR,GH4LmgiwAgsxMff1KhKgdHw2ki1WwHiUF7hq8Xi2CtuP,D8KUmwMJwEanQE5vFHRQCSgFbXuHQa4ZoyYVT4fc2j8n,1.11
4rLTR4K7u2TvU3bfHQRtVo1WYVyGzvaKsrSu8XvkKPctxU4QLhdCRQV813rumn1rxjsX6jgai6cfWrTjzqPbZqkr,DprqPjRBZdBPBQvZrhwjphq2Eit8s4KstFaMyN7nC5WV,C3DU29mysxHHh3yobtDeKRG8uY6shwdJcBZx6bLhfy34,3.4
