hash,buyer,seller 
3z9NekGi6oSasM9i8zkLs1iowhWVUebqDMTL4LRC5f1SpQGwpxnfAbCjA78eVCifoqymuqwDDedgwmAf8uqCU5mL,B46AxbZ2Waf2fZcsXve4QeDcdZjW4WaQy8SyMrUkPn23,8yrorLkApsEDMvWgUziaUTeSHCGcMVLSkH1ZKY2S6pYB,1.9
N5GJQBVmiUV4BLuMVtYzAMpFRXGf1mpvTJqG9ymfs6KGzZvz7GCiX42v1sx4MQbc3LFaQUuv1keKd14yimV3Pmh,BXJfranrBp8SXwARJcQThmGoowwzUsj1YaCPS49yyDNm,4M5eQTwqm1jaWjKECfxddaUwtpzHXdZAxGMJuEt2karS,1.6
4ws9V7tpFoA9UAUDHWcFgmANfmhd9ERFjMQqNWKaHZtxCDs7m68XYy8R8njWn2pzmsYkWEZGyUFoG6iBFUTxxihr,4M5eQTwqm1jaWjKECfxddaUwtpzHXdZAxGMJuEt2karS,EQd51ms22Rj16PKktzWqNbavMqerPwTBQevUGD6wxMQL,1.97
4CYXrJzYn8f1AeJsFffW1ZkKLL3uwKzQ6N4shsvtWnYHaR3tp9SkoxtAQ8LSk7Mcc7DLEPofD1UWNZKEbgvnDc3U,7pYxSDRV6qwSSHAxxJ3MtGUycEenz85rSdmnQTJD73wY,NhUJXcMLpWN1Jx6rVmyxpRdfkLjv8T7ZT2MBk5XGuDG,1.5
35N9jUPvKkBqzNwA2taeAGJ8kU91kAnrCMV6V4fFXcgnrpyiYtkj2ZSEsgfDnCVDKBS2sJgWWoCHtHPLvfwyvSuu,NhUJXcMLpWN1Jx6rVmyxpRdfkLjv8T7ZT2MBk5XGuDG,2Fdq1EYxGMfoiPScXpUHQtGypsC9KcFY79KF7uRXJZdZ,1.54
378Z6BpupEy2W9Sf1JFymRAHDM3biyBiFiiRU7saJtEskWLjW5X7p6yxDhXeZ78F3WmBtXhukniXVppXMuhxLfFY,7pYxSDRV6qwSSHAxxJ3MtGUycEenz85rSdmnQTJD73wY,NhUJXcMLpWN1Jx6rVmyxpRdfkLjv8T7ZT2MBk5XGuDG,1.45
5uhz22bPQZDTdMcoj7MhRbD8CT1gzvbW7LK9BKcwma2LQff4X38f6QiDpSPhUzCZRhFtXvK7Z8rLsQ32vUBuPQow,NhUJXcMLpWN1Jx6rVmyxpRdfkLjv8T7ZT2MBk5XGuDG,7FxzUTb1mE8c8t5X9Ls3RY51zbCF9LUC2JjyZ24L5HFQ,1.53
5k7tBEVAib21Y33MVG7JWL3X8xhHc5onRre4xuhP46GGyUwhP5k72xvzmPDXmQLqJtC5AnvhYepFh5oo1GBQY93q,WPV217vTuzcAQBp2zgj7YUfL2FnXWjpGBL4XUb1cLgC,BBYv31ZdctdwfZaFUUAaLNEgMJumqbCZhxQeAV29p7c4,1.88
3RpNPomJvN7pz5HeVPCi31kj7oPLULonDs6w6es7vNZYNGiYEQV2baVPpPP6uFgM5qTW9HmNPkYjJpLjb6w6aPoH,434LjTodsqDziQFvfEYHvdN9ywSG6ucd16oKEZXZ3gE5,AYQV2S7yP46dxahtqvnRQQ8uHmDzsjX3LZ5WLwyPFLww,1.9
66PDyN5ginREm7o8EfTdYgEHrTV3QP3jAQVodztQ8YsSB14hdoNgXTrVTfAvs8MmcwYPqXHPFJvNqpHZ2ieH9PWx,94AveiXj5w3mgHf1Vf5xQuuQoBxYnJatZeWwFcef5P7S,J7kMAZMF83hp9WDxQk9jYeWDnkaG6TAdMPoSgojyvw2J,1.7349
24o9ngNxKmk2qfcWpE2bYprEaBeY56PuXGS8GBzwuQ5KE8waGEBwGUJ4b79bYEbGq6LtEwGWccEso31v55G4VFTu,8ELKSw4cG3HU3ewtQeTuChe3oofMsqAiPKUrYdEG2A2s,HDMBVxNYPsddyLy1ufiTHq692ewoy8Yv1wxnuEGkiWvB,1.59
D4uu9DKf6rVLd2sfEHuTmgoKDUp4BoSPXbFRohbMmXQTreNysxQxVPSfEF4Ls18U3psAbPhFCJFXVM3L63NuPZy,HDMBVxNYPsddyLy1ufiTHq692ewoy8Yv1wxnuEGkiWvB,C93SxnUwRmgGjMHFVpahjq1FARX1456F3HR8hW8roByR,1.24
2DRacCzS1eZ1LkFArNHKQ6uEiYC7WcuokPW3eG4LNq9rUhu9gd7weJVQreWtkFgEoSv4ntM4Sx7q47ddubpda5Pq,8uMxeUp9ZwHAfPr5iguELG5oaMEUAMWa7KYk9P5vFWDJ,2mALerA1S5sFXh2vPXJj6KJK76ajut1yZf7ytZzm3DEF,1.44
3tHCVrDicKJUoChD7YpqcKBHRGf2GGyEivxsfoN97htnhHBZZ1dr1v3uvtHGeuxeaBJBKZiCqa7Jqs72oQPjPQw4,2mALerA1S5sFXh2vPXJj6KJK76ajut1yZf7ytZzm3DEF,EXjUGKwGzpdwBZtzm5yamJZin7hE55KJZnbfdaziyrbj,1.95
579x95rbtKUybvuEtyu1n4NPbbaEnVispyZkMTBC3WDrt4JuuRKQ5BD4jwFeZJGWkdDsB1KMiKDQCSg68HAC64Ta,F4rn7DPMAU1zgrTjbuSqptSs8wnhxYmYgkiVkETqfDpg,12rFofgQxoqixmyfyBKhYBNf2S38nF1upsqNFUEEnFXb,1.4
56XBn4RbYfW7Xx2M9dyjF3fQiRUJ9XgnfSAfgrsR3unEsHKuRpCR1t9hgcDv6qoiw4HR9TtGzE7z5nK5xTDmS4eL,12rFofgQxoqixmyfyBKhYBNf2S38nF1upsqNFUEEnFXb,HbyHWqzXyx7D9GRNvRuQXkfWWGGMb2mNKPrdWV7h975d,1.488
31CHDdrEiCnuo9uCyzRZWhYapWwBLb24FTz8YHofw7SJH6nPQaUBHQ6MG53qEvkSL5vWFC9wxUpAT53agKmEwHTd,BxYhLKcuXsqCyo1SpcuHESumeTXFz8AkVsQhF5siCSHd,6bbtKVtHJjwip4orDwi93KaBkStDuSP5W7cyMhpSGGhi,1.49
3dg3nbGHwTFgEskBaX5whBsAG7iabSeF2fGrbC3jsYDsxgoqt2hzjDQaUiveXBJFyF1Na9cCX1YtwT6BTaVwguVn,6bbtKVtHJjwip4orDwi93KaBkStDuSP5W7cyMhpSGGhi,9eCrHbaDEc4KHKEh8ZVVMtMwbiDPJnHBzN4fSLnMEt63,1.65
5vJHUgDp6QAMnkw5WQgAWH96w6tUfsF5P8uks22VrsXnZDfZbXhuP26Yw6Xh87q8e1qYjAoWaqzeoKuLkYambpC4,2YL8kwf9WvoZWKAXWX18jodL6xcJmr6o6gLUnkPWJA9L,ACYXhDGG1yvbsaU8TfvehPDsLdtWXsMN1dkKncqFVUBy,1.8
5V963in1ps3Tykym2b1y7zic4p81N1sJ4mNsfitw52TjZMudXHjqpafFH7WBkNY1jKDhDKeJy4x73gd2gexzx1HR,8gPgjcgidXXrrSJu7qpbgg9V9j9Qf48XQxFyG9KxJrKt,98kx6TDnLtnTeu9gRVLb2a1LjKHCQ9HQLGNEqXMofCEr,1.56
jpFUxBm1czrC7z2FnQGpDr7FL8K6PcjeRPTxAU6EtuvXF6miuDaiLHLwfvUHYPed4CbBwRTki2Wjj6YM1WrdjiB,HnLn7bsFBf9z1m4x69dfy2ABKTmJCHxS52qi8b22kVjW,GZkWVcXxXwafjovAXD6dK3ZWuQkQ8bRu3vB53ou8orPw,1.38
67JUcooEnpP5gv4rXMeZRXFKnWqELcN2GznESqpqYbXJL3qLkGBKx2fwf7bqVKpafDGUhw8wrssPCR4U6F7NAYhZ,7pYxSDRV6qwSSHAxxJ3MtGUycEenz85rSdmnQTJD73wY,4aZ87YeP6wtxuEWwodqGQbziaXQYVjWF7C4eCAiMkjBX,1.5
4WBUqfuWKhJUe3ZuVz2VdQc6yws2dzat9Wy4C1rsSnYGU8qXZXwE1LEJ5XDfZsKLFpZc7Kpn64xwTbmMd1A82KUn,9DRcwLMnytRrfNfJTNczrvcFTvN812MXuP9ACbEZ4EqF,CdUUPniS9jsHTTuLV78wBSbUghG1xmcJd98cNHM2Hc4,1.25
4E739SbjXDP8WFtCNjX3JwrUP62s4dzxS3JgkuWD8TraBjfXnfRbojKMAtZgmvNXiQoETkvBjgV5vXe9JnJwRKzH,CdUUPniS9jsHTTuLV78wBSbUghG1xmcJd98cNHM2Hc4,FVvgnEiFUJwHkeYLcM9Godgvi8gapmwF7gLThPgAg1ih,1.711
3rn8zLcxcM9VmGY8938bL3MV27dukW6wZA3gHTdvXjLy9BwS1tPaNiusgpzsETrmM1YVp1tzTF3odNEaVxvsHtFn,FVvgnEiFUJwHkeYLcM9Godgvi8gapmwF7gLThPgAg1ih,Lc9FmASfmiphQTFTrqhB5T48NLG8dJ76AHXokTtCDj2,2.1
2sJGCRXvw9TY4PBNHHHj7nfH6fFZVjuRBPeB5ZP3hBkvyiYAY49Y9hPoYMHNu65jGcSnCCLYSdNa9Yzwd4n8PdYo,Lc9FmASfmiphQTFTrqhB5T48NLG8dJ76AHXokTtCDj2,EgCuGcE5asDUVYAk3HF3iGBC7FmCw4NU9MT4xpzYPoGj,1.8
4hG57HN8QbWmo3Xdwp1G3SX6dxvjkGdmWPseP4BzCJBkT3vv5YT8pYrft1M2vyWB9xocQN6uRxaLYhjfV1MauHTm,EgCuGcE5asDUVYAk3HF3iGBC7FmCw4NU9MT4xpzYPoGj,44H4g2x8338tExKaeTfvPxSv1SRGjtMrALR4m42wqgSQ,1.95
61pKjuaGprSgytFekEhpqsMuY22RbFWx22dX43LNAnkRmaZftWwhFzoYYKPy4oNtYE498RzsUW5hyEwa6iPQVyNF,C36ZTtWFELZ58kUtjm14VWTsiBQsYABdeAJYLDUi9YB3,9JrC78eubd9dWEjHSbRsA9PDjQMjuZ49VLaQuRmpuj55,1.48
rtn3fmxHGtR9MZvADFRkwcwFFZf2xryqakSWABXV59nHKe6Q2iYjn8hHUdEFPZvSSoPAg8EWir1Tf9JWUpjT9MH,9JrC78eubd9dWEjHSbRsA9PDjQMjuZ49VLaQuRmpuj55,7cKqdtMvJtpNE7pFz7xbwiN4bq1NQx4S8x5WgPcoYUz9,1.822
3AUvRgcEExcGWu2TsSYyvSHmYXNHjecvs95eLaV3TmAu7RRjjARErtNNFivpxfZiBnvKBUsBCJnhzavE5Jdfci8M,HcWCpvDbPvJQyZiaStFxDcB8d7756ocBaqJTQcj6DdM,DGncfhwyhhzbD8g1LvmW4iGtxjmgQvuVdpU1DAhKBhs1,1.6
4KdifR2M6TZZUkEtzvJNNHuNni1Y1Feyn3J2KZdej4xWFUjGT4r6wiJ4XwSGqavWjfa23hfGZwfhArVdhHbBYByy,2enr3ek9ykbwnQwosicEKymMdCtBffGjtEv6bgoeG6yK,8H4M6nt9zF7zjwDKKD8ghgVjfQPV3HpqEcSFwxeQJpLJ,1.55
2vpWW4ojrdPrTjcFKSRP6LHV9Epf44uinZ97DdZeFDPmJrpJqiB37QmcmZqUMHmBeopKhphsQGuwMsskJWuox2vh,8H4M6nt9zF7zjwDKKD8ghgVjfQPV3HpqEcSFwxeQJpLJ,8iZS8TU9VabLmM2Ft3t8xkUiJG9yR1ZNTVhPqPrRhVVc,1.399
hetUEuKdfcYuhXwhGunPoyurhRym7wo7r5MTJnsG8k3fsVpTBEL4uekvgCtUbznYXhSYX2MDu3WeWjYyydaw2Dt,7W3HxMuCgWLKsFtN6hCcd5kPyi5jiauaQi73b7sWZAVp,HsVqRcWuiqDU3PeisBsKeB1Abj6NJTvEfJ4J9WY8amQE,1.94
55yndHFGSxFLNqa493DHvLt2Jp4qWwP774W7SrPPcNCHKrX9K3SxAcdZrQQejeoLAyqWvEMMcL82jaNJ5daEEXBD,6gduL7WZ7vNUF6rbfc2wBNL7ec8ZyZXnaQhUGkBcYaoz,fexwL5KtpVE6TSkBe2MvcepGTReQHjLrdWqTNZRSeR8,2.1
fstnLSKP8T8Qtnsf27aduynEhbWMAubPbtN1iCGtV5ibMAgpxXxPQ4zyujaXxmHwFFoUGudRXqBRu9out7mdGqp,fexwL5KtpVE6TSkBe2MvcepGTReQHjLrdWqTNZRSeR8,Dr8nwwrLSagYGyaqzaA4wks15qpFbxhBVfcxVWTQQDrQ,1.93
4yPxXk55cupWkEDti6tdk8jXuzyD1bsF8wcEjcf1ZZ5t5x2PywZRbfWocaHxQizP4knoKwi4QWcfNcYi4Emwwvix,Dr8nwwrLSagYGyaqzaA4wks15qpFbxhBVfcxVWTQQDrQ,756ssByeZx5KjFwaKMbvVqhjyxFhctNEGdfJfugE4LLw,1.399
5J9P5kcT6J1FY5B63kvBXzx7igkijLof6W4xjyKBB6sBjwdMxyVMJJnn2sR1drxb6p1C5c8w4ocChnb3oFTuJTk2,1bivUGqhLQsAtMYVcKnVJgbhUQRTQCqvpcGFWQ3EVVM,3zaAXubkXTDh5n7Uq8YtSDqKe8EZyzraMbmHe9TVwuZX,2.1
5XM3UdAnEzrdPMy14oGQxBiH8pH2SciEqu6zQpWTuKbbgZch5kHuoBLii2e8KM8Q4sUP3jzXgGt5mZCEYopPCV8H,1bivUGqhLQsAtMYVcKnVJgbhUQRTQCqvpcGFWQ3EVVM,CHxrbTHnsYYLMT4HGKoUuoyVQW9wJUQXkpspdRA359gA,2.1
5f4iwAmimPPVGnQtkg4kdUBJhQoNe6rcmcowmLACNbE7cnK3zuPiRHNTwvYrBHen76wEzsb7CZsj74CwSKd9qqWr,Aeb9nXwtsrmt4pbA9i36aRJ8bWPEEeRuFQaKr2ZxKb3d,EPAQpWs2XiT8nk33wTjREr2MDv1eaTiZBEQEkCiLAcJG,2.35
3xYQUx9a7yHWfc4yjkvxiuQP9afdb6qN3kqV3Y64QXAsnMWV6VdYsMEwF4GfFF3YWdz7CsHtUWdADMVsb55d6W7D,BkjnoJRYftBVKF5AQ9guGfeBev8wx1dXuuA8kMd7iAtj,HACjWXHVrd6HDpxhZpSTd5Pae8orZYcHZhX7WWP98c4R,2.1
5YMoaKzVfHrkM3bioicfUcfUo9wsHMWMckE3iNf9fCKXbQKzjGpCMsBxRFa3monW3T4mhrBYQE3KNABjn5NVzeCM,HACjWXHVrd6HDpxhZpSTd5Pae8orZYcHZhX7WWP98c4R,9eCrHbaDEc4KHKEh8ZVVMtMwbiDPJnHBzN4fSLnMEt63,1.6
52tF185mhDQmYPmzYgKEXXyXS2apUPiKrWE5p52YvV91uftEH5sQ1qfs6xg1uNNEfsxLmFzSwavVBjipuyZsPiMk,J4F6DTQgB9eCCtFqM2QWNSoCeUshPbRex8LyhKcnmyzc,HPUHPp5aJgNeaAd961CdxUaEwatcw2v623S4JhXWwxDb,2.4
2nV4JjohYPbXAPmwWu65td2SNuuXujDZ92vxyTR8PdwaDERNSB5FWnoL9BKhSkErNtpgPoNMG6A5Th1S2vGjgCWS,HPUHPp5aJgNeaAd961CdxUaEwatcw2v623S4JhXWwxDb,GMpLBB7cyV6Jpsn3emcrpLad5ecXpknPY3HXRkLkrTar,1.44
2Afo6QTKyw6zEV22H8ky6V4U7F9a5rpbE8Pv4znrW1ec8Gv2Bwf5pRDhkLqQkJjqeDAa8rcnKeDeTnBHUb4CeQio,GiboqikqwxHhdprQRnVyK6p1DYxmi2d5sJfgibPyWaZ2,9nqPPyG8h6m6JRGRZWw9CwHdNLhPRorshspZJHdnGuu2,2.18
ZLpBeBjWy5EipgDWiezEXGxtj2PHt2xmgNpYRSVsUKp7MHmVjhBasmkHt1Qw39xzNXo1Tt9mg1A8J8wEYG83TzN,CKiAiyoxFaHCiN8jCCUWERDeuFBSrvFoAsT47pg8ifuL,F4rn7DPMAU1zgrTjbuSqptSs8wnhxYmYgkiVkETqfDpg,2
5mWv61q3wukUv2z4d4JUhu5FiRfCkMdvo1jGB6JYT5rGydA83kBBvEKTD9nQLUqv6uWR9Lo1bpmyaCuSCkJEAxUU,F4rn7DPMAU1zgrTjbuSqptSs8wnhxYmYgkiVkETqfDpg,756ssByeZx5KjFwaKMbvVqhjyxFhctNEGdfJfugE4LLw,1.43
rdwBbadZixKuKZ9uCtMdKhirvmb1xAWNugM6vA8KUorTNKmRNye6xWcygpTH7Y8WroP5tTo5E7DgPdR41926sCh,C35sFKpWhMnrgUHeeEUGuzkTcap3RLxPgbm6VrUpDMZM,AtGR6b5R9a2q7u33owZmcfMEcbrSupw4cwsht2SYEU8F,2
5UDb4ATuC93u64vCNQRT2uzZsXdcXcSboesPGy6GUTQxj5VL1ZeRwMo9s4X9mczwnPcjjcnsyjoJzm9pdBuwwn4y,HTibeUcC6k9qPsGrgEVzdgfKLAxQaNBwx8VphygDB1Wi,9eCrHbaDEc4KHKEh8ZVVMtMwbiDPJnHBzN4fSLnMEt63,1.5
2psUJDAYCy3xMLqVXpRLXkD83XrVNKQkPZN5C6oFipr4F4fMN5jLN4RYbYXWWsEvrSDad9pz7QP4gntJVdZdS1yh,Go7jiF9ccwfviABXwnFpeJgWzupJJDUuPz2eC5LrCoAU,Ek5X2cRgoNzUTTpBmCpLgf4krTd7mUTchsYxJqv32mNS,1.53
3du7u8foQYP4whBEXHtH9pJFExzJ91pghr5pBvjMmEgVnU4c2xdhcmhMRHLUSEnct5CLBzqqsz7SdU2taeU7s9h7,57CGtmpzc6ku6k7UkfWRdxFwR6LZHi77X36KhJi4AS7W,68DjM6fkbWSU5SK6Trcsvu78LU4KwSRNXKfivQevmrCD,1.4
UtkcBqp3nku32SvoXERnYTey5tTNUBQidg7Qsfq4p48iZeqYQGFmgCee9pLrHNv9H25ckYkKzGTyqJy2fHZ8Y7s,2PnUGWPh1gZoWHVimpSKyATUiSiXe1Qaq3pg5LrCBtED,2MJ5FWH9YnKCuQxFpw34YLk7QcucZtyY5fRuZpMHQAnj,2.11
3C8jHPhBRcJAC265YGHMTqwxynfdUPyNZPRpb3Bym5BZFWtaHXe7DYPvHJhGmzD5tP877x7FWfXfqy4yD8ztuvgA,2XUMr2WxbMMNFk4mStUAEpPnFkkKBRMWGuwoHnfoCBQd,4o4qbY5iSUgeBBJC8J79tWoJD7fSHejbRzPwmua4Rben,1.43
31waBebtDB2WsHW2psecu2wAzPyNvXQoY7x6Skw9AVfnwFTxDWoFRL8QbdfkZeZW7ggqKjPi4yXML2JRDDyDJ9C8,7pYxSDRV6qwSSHAxxJ3MtGUycEenz85rSdmnQTJD73wY,EoPjHg9UeZAUSrG3tzLtcLbFwChH933a49JgncfH9jB7,1.43
2eEUp9VAZnHyvwewQ6XPHtCGKr3b8RsiMJkY5NPeefFQFH3f9R9BULU53fxNvAuKehadF6vvP4viCx1xno7epFH9,EoPjHg9UeZAUSrG3tzLtcLbFwChH933a49JgncfH9jB7,69bTLbs2oWFHRehgF9W5Lc691S31tDfPrzVMdsvK7hhA,2
aR3JR31yswkHJV1VNgcWj5sJCa7jN7GfWc52H3H77V51YrHH8mAVRD5iSQJSh1a5MJBiiy7QzxSEwBGwkp4w8wA,DtNCnLMHDJsYf3EvM8f3k2dxMJqmjt96PfLMYRMZ9wi4,6fLxX71dpFmsiutjetpzPw8VRHHWDbs6GyqAB19C2juH,1.29
2144yqCvP3pZN6NZhJCo1A3HxtDcxx2RF1nQxosgNxf7ZasqcqduUoFW7wrz4prnYiLBoYzBBPwHuhiGrvMFnoid,CDQ6AKmkjVKZCgY6t4xt7h86Ki74EfobwYG1EBshc7wX,2X8crn6JwVBu8YftLJCYZ7Q6DR3UBedMQoCXwK81kmtF,1.95
9KJozPyDmk7DHFA5daHTiHU6sipb3bdLkxvJbR3kRY66rEPuW9snqPTie1PT4FdyZWYBy8QVfpoXDQepjEjyQFa,EUHkbi7eexuJhxkceHHVYMkmXqkLQBdEwBRD4YzUs487,8iske5754JBDH9yCVwf1wQEMVwD9Uqv9W5oN1DuF6Y6A,1.3
4auUe32zVPxFwdGVEGDaLzPH9emrWoqQcxRxAfdyxwvEbqvhccwZ7iiKWN4b11GgiB1YpJNhijBojbz9sEPCQV95,8iske5754JBDH9yCVwf1wQEMVwD9Uqv9W5oN1DuF6Y6A,HeMDS1NhqsuVgag8QmWdY5WPZAsxb2vEvZEApAqS45Sw,1.38
2kH7WS6ZXk9Ls4Bp9EJbyFWHk1EpPouU6bsvuRhGjVxoHtMFV6ZLFYLg1epCJ1h1DT2VrhEucUUo6nUq3JA2NFE,61XrMbx1e7hSRhnFKGk1spkrf5M9kCWVQnwc1sjCqEPw,5i9nPYuEZErLgeYxQfLCZ8a62nS37ocue91zDZpfw8fV,1.1
4XLFZY83mPfPUWmihAgUYb1L6T98xFb6Xm1bMEAH78wyhxRHR97DEmk7bBTnVN9b7SowuAuPRQHQMAFTNEng3pSc,5i9nPYuEZErLgeYxQfLCZ8a62nS37ocue91zDZpfw8fV,FqvS1NfoXycz2FpnZqf5FfZWFu7E8LxdKG8DHUKmrVYj,1
ELQqMqXgadwb5usAFZLZF8Y9KvxPdtmHcmHMjZGaH62m7jfW6QhdR4mffdrRe5hP4JMgQZ88SQtHyqWHG1chfVb,FqvS1NfoXycz2FpnZqf5FfZWFu7E8LxdKG8DHUKmrVYj,J7kMAZMF83hp9WDxQk9jYeWDnkaG6TAdMPoSgojyvw2J,1.92
BKv6MbSBxZzjAuEc3UMBvmCADU6xn3x1MsqnLAANtM6xqLctAMwrt92nhb33UPv2ZesPaqqjAznwxZw4qfVuhrj,J4X12GDB8kqhMwJ9o7ACwJVpMwhFK5fu1x15hyXJzFKc,EDonNa36DHL8GnsxXL4XeNDAxxsPPHZKXQPkQTaXLBG6,1.28
fVoLrh3aboHb5UpcaHm5wddqN3CiwfrVNtuzL2V9Ab5vU3bwuydgSYEiZdCqiNjnZTJPjipSE1i3MqfV4gSzhph,EDonNa36DHL8GnsxXL4XeNDAxxsPPHZKXQPkQTaXLBG6,DcrokRsV2Lw3X8MqgeT9LHM1cnB66b6grDDjffAzxYmR,2.3
Z3kzQr8KZsPgdmEJra4E8NuwswfyWvYZevtZEKzc86tc6GSuDGMMTSgAyEa3FabEd71SYKCcTwufEbsSDmKYWTL,7xCxNe86R4UG7e2DroBrJj3MMZ6FNebaEAxUpoREGZCn,D87ebSwx6ePPEBcfvGCSLWKdQ1Nc79Ui24rNJNgsiZ9p,1.25
4aZjqzUhe9PS92Ze1EtKtgFXgS7JbHi7QdCQnLqdEv1rbwBcYzf3ZNwWoSiS2E1VJSwghDpnBhM156A8BmcYNg7U,94AveiXj5w3mgHf1Vf5xQuuQoBxYnJatZeWwFcef5P7S,ANA3opi93CswP5H97K4kqxgPbEhy7WADksbf3NBnZbtr,1.1
5Zaii4ZNrEL284F7A8PbAksVTvuqTV978ZnFfTYb81uA7p6qiK2KHoEoLNCU9boHyr3qouEaeHEZu2WsU4BXzU5E,EWiforqF9c6kRbbUKEfxtxo78CGdsvm9Kpvtsv3B1kL3,CGjL71cRmbisthUxLrAwEyZjFLZG9j71dUmbjZXDhFzs,2.2
DaDjcS96zWpDBUMG5uqWiSHtGeBCqdUPSC2fWwnH2e2WSLMLNm4saiA7vV4rVwbrwgCHbvTwLU8qRaurTvSQNu6,CGjL71cRmbisthUxLrAwEyZjFLZG9j71dUmbjZXDhFzs,6SB98zfzUooqbcwvEnrkWSrEYSsmFqL17aWLs5YeSXXh,1.6
5Pieu2gMi5oxtdEXrr5hoEZzowtQDazP9f5CkwEaRGhUHjPj3Rkkf6WMhov4YwJAxcudNuXYdu62TbkgtMzTNdks,7qnsmuEefy43zb7ipWcS4FMTAGbX741gsnsBJaXwwPod,ASNJmmu7gc5A8vfwbyneAz1rZx6a5nWLuYP2uFMqYKVE,1.413698766
4nvhTeGPpjpeB7Wn5dAYGv9sGJwJ2vmy39gpVEcBZWY4Qujw8CjhVfyRvQF3E7oVzfAZUySrSANFg5cTy5avQDDQ,5CxdkHsrU5tFMwDv5HC3fRi3EiQwdzQ8q6n2PNipoBt5,Ce5rx7ZEDq5VmxW3bg7Jerd4FusC9LZDotFn1CALa3k3,1.5
4DDYx8TBHDdDWsmsE23yuzSet6qTyEBYBP4U8NNwtt2xZeZj9JHD74cETEXdJmtqYfiFXHquuVnjDYHfQcUwicn1,Ce5rx7ZEDq5VmxW3bg7Jerd4FusC9LZDotFn1CALa3k3,9vwz6Afe7JkaCqVs67ijmgbyeUbedGU8SZSvtFPcy46a,1.69
EbXbE2iLmoaBJSTCTkYn3fvFkUWd89WNBSxgQF5xFbfCDFAXU6jka14TvTsYAXJ9whZHbZyLLJQigKWnQKAAbu6,6mzK3bpprDpGDckgV9taqPnyLrMxMNLuJmMu7nfStPAz,HmUxHzDPPYKiF4w2kyAMLypGvUXiPa7TnR6s3uXH9ojj,1.36
5SbXToBa6FCuxVBb7nRsxa7YFbLvAToBhEuFWjqVofqgBHohu8JCySdK4FHBD2phVPmW7Q32jxHTZe262TtUGsh1,H9VMybEXEgGRMFBn7YU8payQYtb2VtUEdaXiMSQ1ecyy,G4Cz2novrP2k3eL3u4wY7jncTXd4jAK6QrBLW6trLeVM,1.64
4Vj1dAY2tUVxbSVFGCSQ1bhec93BwuRqk2Fogq5J7t4tSEvVkux92Jmin5RvdU1mWDkH8mqLMP4t6GCHqou5Qfbi,G4Cz2novrP2k3eL3u4wY7jncTXd4jAK6QrBLW6trLeVM,DtEioeg94YmSfgr59gx8gzkWck88Ap2p2BC9M41mvCmv,2.1
44TYDS4jHgfPE7t7XygTd1nNQqEGCEJksfi6aeCxwavgfRV9m573ENQ7eVcDHmsKxti7LdVbRkwYTNMiggAjn13G,ABcLyuh9ufZaDy5REzpsZK7bQFbX5kjAmaV8uHgrM22x,Duc7Juc5B7KR7BJ9haXUDTe2UXAhH1tSFqiwZU3sUCbU,1.5
5cRHQX8p258nSXnQpCYTBe4ZnU9tAfZJTBKCkxuwekFx2pfJX64J2X2MeLcgtKosJ1pV88GSUYmDd51V7w5KP3UR,Duc7Juc5B7KR7BJ9haXUDTe2UXAhH1tSFqiwZU3sUCbU,AuKzggBfM2uiEWkKdkqNptdezBQ4LJ67kSok3wzcxCuo,1.98
27hHZVcpuidiwnoETPjXxUVKp7Bhs54dgRtyovDbt8WfU5oLeke7PTdKGRs9eVS8jJ8BfqHHJs21sXQbB1GEsnCo,22Hric1dTps8zrxbaT7CjceBSn7qqEygdT5fNhCLXdgz,98kx6TDnLtnTeu9gRVLb2a1LjKHCQ9HQLGNEqXMofCEr,1.5
2L6WC82dK5ficFQfqFgfhkHkYwRHonisE84Z1ZaQx2F47T9wgS96E9fnxkUgKwN6QL6hak8NNibUWpsaHLNEcWDF,HnLn7bsFBf9z1m4x69dfy2ABKTmJCHxS52qi8b22kVjW,4QTnaH8u35rNqEf6qAt1cFEr7sKJL9ZXfkvmfN3QJbH2,1.4
5AYah4aaBABxW9UGiWDPG8r3yLNLtgFYQwmZsv6xDnsBpNgGT34NjtMhkpCcYVwYtvskV5WgGxqmmxXSyR3vf6bf,9vcn6eCBaPjvusMTFC4uvTdhPD1cGkn4AEpRUfVNfhuT,C8NKYvkbyNEZVEkz1RDVfXSMqYVkvuqLDtnRVpb2nNjc,1.95
5sZqSXvd1AhshSmwj3KrBKbigYhWY8FZMdsgbGNPnPXkaod9jTc3t1o9ftefh5VhvBGeDpLaAPV1hVX8NgA3kv9H,C8NKYvkbyNEZVEkz1RDVfXSMqYVkvuqLDtnRVpb2nNjc,5NPe9EXMYDHvHibDbDkXWXXhRiEPuGoqrMkQnY7DMRz5,2
5u8iocffBPGVeJTop2rU69pW5VqyzGANTuWg8SrKdExeWNEUkNceq2caUwT7exkfzNGTHVWHqSW5HD2vuSGaxME1,5CxdkHsrU5tFMwDv5HC3fRi3EiQwdzQ8q6n2PNipoBt5,DokJA9aohiKiCtqmXeCpFi3GP1EJU3HHk94wjHHpDpzu,1.48
