hash,buyer,seller 
4WSVkZQaiUtCzxPS2RBQo1ArsddbiFHdEjQFL2dbyZTubE8qbxo2HGj7DsAQAHu8vagHhDsKNzwy7zUeFwajHTU2,5Wih1z743kBttLnfAN6rnF9nohoVFH9Rs5rcFhVZojZh,81MdPwBQAzxhNB6XPqTz2c81GydfXho7jJCusxRMk3Ty,2.85294212
4LM24H7EQZqLBs9F576HyFu7hd4qokxFifFGLSizGhdEWAbHdZTWYngSpT4msBep6tn8KGx5ZQNgFYfgBE3HQMEm,3UiAeojrSjJThsNkrDoiFBgTrkL55K7uW6JAo5bEfmEw,Gd59fU3ycEQjCi9rKBh3jGU86vVENE5z55BBEfh43TGx,1.6
54fKmqdDn4wu2atdM2eCBmbsVbfwfipMq7xvFfGWL7ab9L6z94GtUFY7QtSEE5HAPu6Vaj9igZQWtFUS9RTVGSd2,Hpyp46YTiMrpTKyHtbaNFpWu7Mq1UhdEh8Tkw2SxxJnS,7qddRoCAHLitpw2izqgRHvUWaM6xDR8wH4FqHTZWmaw6,1.845
2v6yrNj8RgCZ6t2AiUYbnCQBW2s7c7M1Jo49BhCGj2xiY47ydZraqagwkKGgi6TDrPzhBqbg3BgE5GuvYMMbCGmZ,7MYzrEnB4ZEdAg6sF2CDPfPHhRw4XMfmcGw8YrLCisAo,6GJ5Jp654UKz7rFTQvE5e39e76zd3bheZ3tRPEchcH1S,1.74
5mXDuFBXt962VWGGrjsgw4JsxEhJ2qixfBTSs4DwM1FrcdmNFaGBJxT9ECLQBo4P9uniFuUBofh65q5NBREdF7ML,yS4Red3S3BBszVrFznavGFupFw5HGQUowuyVsikedsz,41xeUr1oVVAZa24sR5r8Jt5fCGyBqH7x5XXxy9v9fQgX,1.08
5nnHRK4ts2XJqFD9HbWeY7NoyxrrCBua8hcb467EjpWbhtadYnr8UyKFKXe6eAyTUEsh82Fysd3kLBWr6cNdBwdR,41xeUr1oVVAZa24sR5r8Jt5fCGyBqH7x5XXxy9v9fQgX,6SpausL2Z2QTx5NTAkjng8pbmRhs3gmYFf2qwMyXj5su,1.9
1d2PQQEBogrHUBe7qawEYwttgegaFbGAQUfgV8ikfrcNxLpcLYmGhsWPVEYaPyEZgTKKC2QHbkbPdcNYq9VGwkR,4zEtYZWRhEJpSMZxJx7295vRL1PCf8BN1axkPX3rAyXH,7LjSD6KgDZ6Xc6KiN9yWzm3zbW25gg4pLJF1WiPmPWGu,1.3
5uZvrPbxSAbsHz8zBwppfK2jRkDVJdG7VYMpGGooCHkW7x1dubaQp49wWo7Pd7VZuFPH2gcca8t4PfxGURjgwzFs,9axjh7qx8UXdAApvKFQhfdfqmVk6xcPChV5XVwkMELU1,AuDwnp96uTmTngD5m6Gh7T1WZEDGrzatApWxdwyujHFd,1
5bMvQmDXyEncjVKsJCyQPm7UnDid2sex6kv9VaNfqtpXynxYrPCDoiFADxJ2kg4NRjskfrxK1gwXKu3REDC8nxBq,AuDwnp96uTmTngD5m6Gh7T1WZEDGrzatApWxdwyujHFd,DMjT7hX2L1W2xy297BzBWkYFURmz8sQSVhvgNLDtDskT,1.45
t1yC8SNZNpnUceAC7uUCnXAr2TDB1z3RR2q6V45kEMXbgxn61RWXHTtSx2GvoJhWkb8Fcs56D9VrPUaCtUhne1m,4G8FSRgrAph8gbUh5niK55imEC6gTQhNGGViYfa1y3dw,sikeFmNtvsJa5khnxFrpzVRuMnko5XMjJ3Yc2G4jhdS,2
5t17LF7YAcK6ZwPLdCmaTtBYPNmHNaHuGrnHQV3EaFySV8ea6bZcrtTeCHyy93SpqcEj78ocXqbiWuTq8WvHPs8U,HHpzJwvf1w9A79m6FPcZC7Q6eKPVGn6AFZBCGMfroeXw,Ddw1SuYy9HhCq9Ph4Mm7rD26JLEGUFpAkQV5LW1RLXAR,2.3
9GwYxqbnMXUkPJHi5qBvtavzZKAhoaeveM6TwoXdwwZBgAugdWsGrxNeN6QyeZTy8ZQ2QjxZqtYrgsibWGHSti3,DAMmrXpMNN9EZALDtBNhR1zVu6f5jEQt8jYKJCBhkC3V,GycqCRa8P5b8BkP2Wy9VoGcjyfptXTqafP4466S6Rv7y,1
4xBRvkj8tLZWJEL4y3Rj988FBcvfCBrZxFyZPUUCvkMJm6gZyBioZCoRZwxbye4Xjep6JWRCiEJdqMUcMbnRbDqC,GycqCRa8P5b8BkP2Wy9VoGcjyfptXTqafP4466S6Rv7y,9z1Rf51q4YvvHAkHL4mKEZQtNg7cpuM3WqbrUdDJhwfE,1.99
X89xwpcmDKEBzrBPDyquS6ETzAGZWGZJCj4CSNXLWa1K8bM9DXGQKtU3QFrrJ1chBSRdmri3bGUL3iEPL8VSzUd,FmqrY2GXMKdjHGHwrPZ9FwpXXUGWMYj6h8PP25e1DYsw,JBAQSPaiTDndm2oXe2B7aK5fMand5iQnvtd1uD6gpJXE,1.8
xDECPih2MNzPD3W8ZcNKmq6KN1KMfXMD6tFJdcUCsBrHtefKaBRsxebX1WAeS9aP4CvNRc9ZBxdURMEgQBDyQSY,4gJxwmPMU9QU5weevhFhuyd9376GjCiUh8b7ecKnRK2f,4VYWz4W5QvcJBzYS21iBT1D6p1Eh9Dh3nAnRF3sPAYZh,1.8
52hjcgJRsYtcSX2hRi4YNqsHTPGgyyYCAYFYrhcKjB4D3roDjuzxcWYRSSiUPxyRqvZwACxr2bXY7dqsxMnQVqDe,4VYWz4W5QvcJBzYS21iBT1D6p1Eh9Dh3nAnRF3sPAYZh,5jM3FA1udUSLwN72mnPi1cpVAMfcYUDG4cnRYMEhZAdM,1.69
4bv3FBS4Ay9uJanGUmqoQMnpq32yoMt2XhJJ6G2sNaqCbuuUc6c7pDoPFCJ3at62pdPeVwWUVgRQedmDK9hWUEhP,5jM3FA1udUSLwN72mnPi1cpVAMfcYUDG4cnRYMEhZAdM,7fXhmLi5JwtTBp1xfzBQxbpYrFfeAyC8tdbo84koexWA,2
3G3NSeuDHwGFkVoqCxU5DphvHTRR8yG1uTBeXxSCjmZTj6EtTT3mziYNuvztmhqqTFA6yygwR7XJAp3TR51mAspo,G2ZxxNqxwaW5wHe914VpbiRbD8LrkagTznqM4GjRYH27,BV3HFQnAjP7LU3PQeJGwYc9wgzSzpCFU8NYaeAvLoJYw,2.75
3acypC8SKDbkEyhgto6UEHh9UUq9Dhyfr2pMdMa5vGEsKLNsPpKBCGVi124qCvqGvdmq3tQC1XXgrGbwnKH6tF8p,7LfUBU2p9rkH1R8GW5VWWALQVwTBkPTBcYRZP7zK42RM,CQCfPNJKJHoeeZGPUYfq5kjFjun9XvGq8dgXtjCYjXLZ,0.85
wQuDi9XaxB8WwzqhKUpbCE4dntj7nQ1GJccV2bspVQuMNohnXb2dvc5vnUCcbyeVbh9SLzp2MorYtCZP5bVt7n1,7jCuDWXZLTqoYBrYHgYcohVen2hNLFYpZc2sre262eQX,8j6MWDJYkWyNuostWvdvrWrKZamzDbLfqUAk6JVF5kYV,1.9
2jF6dMk8aWUz3nzjrfqBe8uVqSfwVeH8zN3HSLBnVmub7kvVk5SEFHRL6G3MokQ2RVFG64cnBA7tvXwbFzkKTSYg,CrMSTZMJRN8DjHpj8QasgWypwidbG43sq99tLvi9B37b,BXes9NRzRvToM2tQVdQiZSMCGjHPYLqzAA6tGqJ7Zf4P,2.77
2fZX7qQxLZLmt5XVx7kM27Z3LXeDGt8pg6F6W91ci313TgKfU2tErXZ3f5u9fHr2qVx7UF5CThnAQDSQygV8mES2,8xATnhisz3J4r1uRfShFmF57uZAEPQ7AbVEUYueUexdj,7qCyWktcxBqvy9sVUx5cHzvkuvM7G9UvU1F4PEujTibZ,1
4fpVxdajF2qqqXC4PUqS2MVWQ7uxonVvRog8exW1Ny4YwNBTYU5YSh8ViVqZ5K9uCULbKqs73Z1vCAStri3Gc7Wo,7qCyWktcxBqvy9sVUx5cHzvkuvM7G9UvU1F4PEujTibZ,82X2CGye2un7bHvhvGPSt7nSeyQyFfKh7r4Uq1ChJoc8,1.8
4cQRzBav8veDtqHwqYnYjUAHipntdD6djPMGTUKo3RW7vdNYv2mWD6BczxRwCcHUbqhZFnRNLpPRkQEBCt3LJbyq,GQrM1LbUVSwrvmzfR4BGujXYGTUpuJEC3YQwCZntVHkg,D723bhWgdsw5xsLiUu4kEdcP1gkk2dGpY3wFvJTHzmWD,2.49
4G9dRwk5i2qmgKZEoM4XtUrB57TzAVcYrwErdQtrneA8uBoPbc9dgrG4Bsr4GrzpkTKUtEfnu76WjXm76rhknsxE,BUHvXoGBatTsLm9inDU4mrRwKBkPwzrkzhVbPMktmHte,EqrVszx2Eo6Vqyz65ZpLN9NEBYGasvvkjs72gT5zwGc8,1.6
5ip9onpYzP6qC5ttYSKgenUaCZwtiwVCyBosCXNx3n6xWj1AHgqgUsLGTokBrBXp5C1UjMFiGKNQ8zgyCwc3Nq17,EqrVszx2Eo6Vqyz65ZpLN9NEBYGasvvkjs72gT5zwGc8,DPBba7i7UF3t1oUriqxagHcWeAkVCfupUh49CuLy3DMB,1.2
5vsBSyVdvFsGpfrwrLP7dRMiM3TJHMFCFRHgsB1kVMGtA2qudXdjEFzT19Xt3B7kRATGoUgfGViWqj6GvrchpeBX,6AEcfG8Fmbp8LR1TkLnDE5jyaYgCQcdWHrw5kepgiTxq,H1nrcX3ZDGsUTwsqoQow8RDY9ZahxhLgCRJLdnvJPjGd,1.03
3DK1SCpiYqvcUGCv8VUYU3ENh4PYtDBgFTtZqnh4qpbH17T5DgwVrk14qKir3qVby4ajuL4njowxgiMLqNe93c54,H1nrcX3ZDGsUTwsqoQow8RDY9ZahxhLgCRJLdnvJPjGd,3Q4kwGBNzRN77y8WekQ3xMSmX6whm8SAkdBKygr3N3po,2.3
3GfHZcZfCNfSXQLNEPfdA71Ccv5JgSTs77NiNCXSUGs9tKmyfq4QiRjD7nVTTNvKwnJqMqbPyBWsnaYxnHwnmMru,7xF3zM5fkh7XxB8C1PLauRwNJBRcv1pbXemcRsyEuC5k,Beri2qzL6vpgQHS5wNvRQVQW6TJLYW7qEhdfAtWZHFU,1.64
3w6wtFZnrRPmgE8Sea5H48wNUeP1zfZiots4tmLVfuTgUDXVrj3tRgXmVpJwA6RUp9KEi8E3ogTn8cbaiiJQMWzQ,DNyTtZ8EedYRXQG5rkxdA5p1bM22vjfUVeEtxPf7ncLm,dongCtxBrvnVU9Mvd66yVkn8SoWjpUaS17z6aKdZMbT,1.9
5UZ6UjFQKEJvwY11PBBtStabQ44S8vx5YtJLXqujB983HAnMfXfzjpB5n527ndvxjXNmyiiBJ5mWvx7tD9d7GwUa,dongCtxBrvnVU9Mvd66yVkn8SoWjpUaS17z6aKdZMbT,4VYWz4W5QvcJBzYS21iBT1D6p1Eh9Dh3nAnRF3sPAYZh,1.8
4EtGpebid17NcpwJsC1ivCVLvH8AY2C8nHML51ipz9fmFSapoZT59phfL6xUGHpGRgQLf8EuWbSjw5GL4KtECH2i,Cg4PfEPaFWS5J3nAb2GCghauGNY7rxXbAWrwwT4jAKQo,5yxzKgjfeXTUZmNERNQq7jFT5EZwcxz3x9ciQW1P7ABS,2.05
3DBHA9LRJVA9CeREfCWW5AtmjnzRCgKZj9Ef1vgfv2pL8trQ9dKVoxeL2UrNDDKffgx4S6PvgZKfefcrnUef6uhR,J9DaEYNwRb6DFok3onsRoNWXnQzUpF1bh6sPNuHAwoh6,4U2sLfejp1zrfakJaePt6mqLmaWHokFgbcrXVoBy5Agq,1.8
5teG9fgpvCEenSM1vhaP7tsr9X42umURrtRHETFKsMhcRiCfh4taxJKw5WNzEwXiSRXPU4XEWNFZSAhuE1boAR87,2LMJCnoPCkmioTw9pDddhc6TUWe66udpXqNeZn5q3tpZ,buzz7R2tyuCkK2zTaK9NcfqZ35grLc2QJraLvmEDc5b,2.1
5oHdw11WaEG9gTF4o5BgVXhoDe59CzHCKKCgzWB57sjosxJ1vBe6JEDVVSRaNLqHXo38SkneYdM3mMLYvaZRqvSg,DsVJuwzrLbnvZMQ6oPFwmBrVMGK5XtidpYV2pjm5kNoR,74Q8iR2yj5ePWcCNVM5LPW9ZBtTdyDihUXdHmd84BFyL,1.63
pvejCysdQQFvvnPMSvYBdLEcjWK5t96fCAR7xyr5EvLsLcPWRdgECtCtgP3NSvMHZCCyiXceLwVBe9o2RWZc3tV,74Q8iR2yj5ePWcCNVM5LPW9ZBtTdyDihUXdHmd84BFyL,DRbRU2A4Xt2uhPfTb8QkVQwvmChV5LPYWVBMfEYmAceW,1.99
5fiF5AfK3Y3gFXaxuZUKRoU2xsJvQcVFLS4Uc3vENPXbEnBnk82D3BTP8G4SyK32AGNj1Z8w3Bco8QEtx2iPMJkC,Gr3CJ4g5nwDwhZ9s4fM5iBjY4yiwDSLQYPMkBnztWuqi,DwKJswEYu5YVU6AHpkwwC93rc11yPD9nAUSg6rpGwWy7,1.8
33UH1WuEFoQWMW6Cn6gS5FUFtWatBBCCBH371V35d1ancvFEbrgErgW8NjREXW14gxP6vWGdm9G1iqfa4PcDEdwS,8MzRtYLsQRWKxj2huwLMBdq62T5dcC4s359sd9fd1pNt,BnUzt2ZaiWbrgXBb9mSRh5BUgyMrFuXXYMYoo37BRhHX,1.27
65c2pQabrtswMU2ftEikCipQT7eyL8GzMH4rKsM6Y7ZJexAq5eqH6gZH6DSkrPv44Ti71rPU2QNQH74d8B1NUR61,Cd7dFPoZanVLNPEAMRy9dFJWCeZbBZV6bcX4fgR8Vjfx,95exYbXtSm8b4PLS6S7GSVuiqZHrihNAxuvjckYsqkbh,1.00204428
3S7VgR9gLaaYwyxjtTPi8H9eqGuVZwJDJY1S2pagoy3SUsh8rHZh8Q2qLdPfJW9oBKYZqmWw2bWXhnjr9x8FRvNK,95exYbXtSm8b4PLS6S7GSVuiqZHrihNAxuvjckYsqkbh,BnUzt2ZaiWbrgXBb9mSRh5BUgyMrFuXXYMYoo37BRhHX,1.38
fjiNsdjnmoiMWVhhujJuSdTzSh1mRXkqfwa3XKpVBVom6iBChicKRDaFrwcCMqTsgiTedPKY78g4DDWQXL7WzFH,EcMJCJj33ftLPeNC5MpHg5fgA4myopcs2UVmhcXSvdMW,fiMSCvkfbqWhddiioutLaa2ZWyf8b8N7bZVJTzKKxR3,1.6
Z43xq4As8otnpRjqsgghnnTWHCvpRJ5hS32gnJjQbWjsGWzt9xodxAjPAijsev459wV92CT45YU81BNFxoqDYKv,fiMSCvkfbqWhddiioutLaa2ZWyf8b8N7bZVJTzKKxR3,CAL3WqNeCuA5sJj9XtyUQckQuniMTR489QvYNGC9REn6,2.1
4BNuR8k3o7ThhELZsTeK4Q7gXfYrW9bkevHfP3H1v8S5KpWEhHfCSDkpRh3G3xfiEwEMLFZsqj5NVZorrr6q24of,Hpyp46YTiMrpTKyHtbaNFpWu7Mq1UhdEh8Tkw2SxxJnS,6xzXHQqk8siN6af51PgmudN4RrzHBssbEfT7byntxEgW,1.9
2iTwSNHsmfm1383zHkmn2u86hqDoz7afJi76McD5A8Kw7j12TWNYEZ6FX3nD44Y9kkWD4pRN8H3gxoVWNkkP9aWC,6xzXHQqk8siN6af51PgmudN4RrzHBssbEfT7byntxEgW,6YUF9bvmbYSVopieXE7boHvByDP9U5ERJoUP6NfcpP9t,1.797
3b9KNFHjdNoDXJ6Tmgqh5gE8ez7W62Yh9SLFe4JY36b1g62qVPB3TmaZmpysCVgZXyHbCaaGFw55vxFu5iyhMS3n,6YUF9bvmbYSVopieXE7boHvByDP9U5ERJoUP6NfcpP9t,GrQYfRRuR316qBHDVBLdUKgZLcYj67NHm2qQA3vkYkas,1.599
4h7ZaHj3LVoZAAuPsx8hwLNXCtpjhbvFixnjEUciuUtFKdo8yPG35Fp7AoTffoyqtFnGoeMCn5Yh8hTZVZvDLEBU,GrQYfRRuR316qBHDVBLdUKgZLcYj67NHm2qQA3vkYkas,rippASHhTiKwTuQuQtBWXTPAQKYJB8cCFEWKUNH6Jy9,1.94204428
5MgzAtoAFeJCC774YfizLVMWSFqwHhhJ5tUaNeBTzkoQuWY6GCt7NP1vvjpYxgYB7zffzYso5WLKgtVSNDY9Tj8V,A6mpzjXf1J3zsrYVjRtq2tjszRksFzZ3qnByqdvNeYd8,G41jMM51M6Bu3kL8TcMgmAtFatpZUbFHFQVdoJLopZ43,1.87
2S8zrnz8hSGALUoFXshyBzwpBf6QtcVexToyGvniUkWy533RCsxm7iuAEeii34rBd7t3h5NdG3cktN1eaDM35xj8,Xwiyv7EeqkjrfgmA3n5LNdU8GFMYNzYt3R9TcN7QbBJ,AUk6QDXqizDe1hvxztadzk6RsR9FzvoafL48hE2qhXGs,1.3
2hUu4FZb5S6hBfqwQf5WcW1rNXHf6VRQhVjZVsiqjNX54Yz7gcPkTxY34sHMrxTZRMCx46xKHRE4jXBVDRi1xsk9,AUk6QDXqizDe1hvxztadzk6RsR9FzvoafL48hE2qhXGs,7qddRoCAHLitpw2izqgRHvUWaM6xDR8wH4FqHTZWmaw6,1.905
5mScvVrkwL1RK8v4LPp92Qq7QCsSaFSSzfVH2jnKoFnDeHW1w3A5WNbppvAxcX5UGUYAEiGPTGh1D7rtS8urm2dF,3JyxuNmAVck1LwGCqw8R6YMKGcVHTwU1ap2XMFcTJu69,7qddRoCAHLitpw2izqgRHvUWaM6xDR8wH4FqHTZWmaw6,1.77
4d8K17i2AtUoPoAkrkwtW8W3HqxiGJ1rMyNCufXFabXRhhbgj8u4MWQ4GXyARYkyQd2RoRwB3VuKCQTq6ieqqUSx,SJJEeWE97EDqD68DeANaGKghknguyEryFiRedFbaSwm,14nAedEkf8MKiUAqApmJXA1HXUx5vLv7ozpqSeFFnSyp,1.25
5syyBGuL2Uywoo6tTJLgCRoAyL4UunTL1Tygpt2FmppSCN7ENVAmsD4FmpM2uivwvcMMikvQC2i9xNS9mXYJsJ9F,14nAedEkf8MKiUAqApmJXA1HXUx5vLv7ozpqSeFFnSyp,6vm5RNFTP5nJqbNe5YktKb5a63F9syaLjfdN2fskbF22,1.95
4WKJFXBTdMCZsHnssSr8xZTQNw7eqSzKUcjF3e8CurR7GXfwM78C5Ln3eXVu1nfj8nnJbWpmWHqBjVpMPg6Hg5Ga,3JyxuNmAVck1LwGCqw8R6YMKGcVHTwU1ap2XMFcTJu69,5A2JaYZNR7hTByK7Yyt7JKLWMv6M3vvj4fLgpLToujx7,1.12
2cjUFyQX4q7EAhNeCvtL2kxssx19eMBfvb77ecPMgqt5JZC4KowvoB6UwQ6fLsMadzQx5JJ5f3XwanLzrQcVqvhf,5A2JaYZNR7hTByK7Yyt7JKLWMv6M3vvj4fLgpLToujx7,DwKJswEYu5YVU6AHpkwwC93rc11yPD9nAUSg6rpGwWy7,1.699
c6VdA8G56D98HMEVA9psmMxUeL6UD8tMxWxt9mfxKiornZcPVqNKJTfsGaXx5KgBBWXQA5BVEUm6Q7MAdzvwe9h,2g6bJsVZGeK4qnQAugiNx9XQTLZiGHAGmfto7ToBuUF9,FZ2mgfqtEdUojnYFX4nThj6H5tv3XVe9srrtgDmFWQK4,2.4
1qw5mTL9ZYgacmCTH5iysLbZPLCB5NZeXuLg6r1fhTxKMe8Jc15ByAvRuLiyvCbRqLryKGwsWcT5qAq4VU8Qj45,6kCLFbHnAs4iXWKuWFsRF9CiyaoQ54T2vyvHFy3SPTCR,9jDhP13xJHGYfUwRCobbBpYPEJvsEGPMAanNpQjKALcT,3
23yngwdgeJkfxQjGACyLw4tKY7qxjb1VATyXgnkBGkoHihMWgdVaidUP2WR7F1bUFpBv9Ab4TQd3tCB8fHjxeAKr,9jDhP13xJHGYfUwRCobbBpYPEJvsEGPMAanNpQjKALcT,6EmEZLCtEreGJeD7VuiEX272RKJvcfKmF6Zcf9ThogUj,3.5
4eE2HUdLXC7WzFgt2HMkxJ8i7bXbpsVs5KPfe3UFvwRregbR9uBEJHzfHPsanE6T3gdwYk9RqA55SEhq5g7DzFuf,6EmEZLCtEreGJeD7VuiEX272RKJvcfKmF6Zcf9ThogUj,GKWuXRtriLKitZNr4axPKmKe5UufMkekCoiZDhQLdTT,12
4cnRK4WHLx5skyB52mGX2vo5EQKqohGHUWTh8KmwknK8F7fxqhJc9awPTriRCo2AxBYXA1SxR2NGv14K7Pax8uAE,GKWuXRtriLKitZNr4axPKmKe5UufMkekCoiZDhQLdTT,DSkEMrgY4xN8CgnweYqa5SbbCfXiTkVj6cZocUQqzgN5,1.689
2bPvRQUg81FRApXPs95kwEpWAuw5A4m7Xz16Bpp4E3qqtnXi9C1Z4nazRixzgKP9UWsGghAzv78xqaC81rmk77SX,DSkEMrgY4xN8CgnweYqa5SbbCfXiTkVj6cZocUQqzgN5,eZxHnQDi5kHLjSEPZcbgVHJ4Fts3VVFFqazsozZpTbf,1.98
4q6kBuNKCe2bt4oDPKkFh9XzfmRKDXsoJBKa7c6xtU7RYQVHTUFrcgLmgrLifPodfA7tiPAsjLu5EvM9dh68obsd,CW8KKbckAGQUJ7RgfMQKbDe9AsJkMjy9FA3Z4EPU977w,BVEAy7LA81ANFK7zPhVf3iTDNNupNXYV6uDamN58fW9D,0.98
28x8LqUAtr9xEj8GnxxeSMQNRDNouJwYhsk7DEm6N5ysPrEeJDNnVJ5mkbhnHjqxL4kxSg5jHQuEdNtg3WTQD7Bb,BVEAy7LA81ANFK7zPhVf3iTDNNupNXYV6uDamN58fW9D,Gv2sudgm7VHWRnWzFYcffyXGxFXbfs7NiZ7pSZANcAdt,1.04
24XtQpWvhmrBzgsG4oprqNdBZmnP22DKgUfRRQfzFakTixG2t68gHdV5TuD1Z34bLynCexonbbAFNBmPcNghB6hU,degenEcoXUJYjb5oNGyNY1QcG53JnQEEYTNGCbKeFEV,F3bArHRfuUhbuH47pdsee4GksY9SVkKuMxkkiZDyPiY7,1.5
61dL9B1QS94QwLf3eLGDthZQuFmvoS5GVA9UKJ4jo9pursRzCGfvYpiZ7btxJctzZzRhjfMdDjkS25tnZ1wVitNj,F957QcNkJXT7Fbm6BcWvmEj9HqSMBc2uHUM51poX841S,9Kh5CPgEdt9572kyD2VyVHW775gArSH6fcLbvqhDDBtG,2.79
Ri4sHXi9WJsEGrqCzYkfok38wKy57Fynd2choWUTtzjJeAtbccNB2JLMoW3PuRqEtDdvz4KHXf4CoSgAaoR3bua,9Kh5CPgEdt9572kyD2VyVHW775gArSH6fcLbvqhDDBtG,FPkUAoSHiJ447kVfsj5Fux6mHm72jack763C877EgoJN,2.39
2iZp2C8MngGsp8gMZfcnoj8N9TCN1TVNfzNpXW4dC8umkKmEmTgGNdckh4ZCCzxp56njHRVcZ286xT2qAzYgKTEF,FPkUAoSHiJ447kVfsj5Fux6mHm72jack763C877EgoJN,Eqgza8YmoN9yYwUN1ys11vPKaXdxJEDn6oUADTTXCKFk,2.2
3AMvnD6MiyHRrWRC6bLa3SigaFs1skXp3V52H4Ekyy5WqgYfw9wpn48uEcjEMXHP19ipDcxDGGGUWro75fohz4Xo,BodqoaZjkKtNXrMgk5TSMCQg6v7AWEaiFNfhUbFLxAif,9ebRwMkCxwhGviSQXQrLcXQdFUVzj1BYLSJMyxWBX9zu,1.045
3WxAsA9UDg6MsxJFsWN6F4kLHPoJyAKzNwuQaRpDXBPqk4NFokDRvAnLUvrnSP1dEQH3a3k9bzqg3QpzNYM5nBxf,9ebRwMkCxwhGviSQXQrLcXQdFUVzj1BYLSJMyxWBX9zu,CfoExJGvoJaxs1ZFbS55d6XBJszw1MNsEjae4txyhn28,1
8K9nsS6BhwPQM8keppoNwiqbWGLDCSvPB5HbHkhHrm7oT9ihAweujg7sDADMAi3aLmj4KeSY8iVgAYcWEF9N3o5,CXN61zTUWnZdePmk6CaQu91NV3VQjn1hAa9xArB7VHqN,4mUuHnTNPusnWZva8mpfV2rH7pkYAZYHx83MN9czKys1,1.345
a2Z3jPoX6LsDViJ4NpapUvxB57ph9mief1ZKUa7zd4QQZwYoQNxSbG4zEmVvGveJvznb67LP8DnNnKZ1zdqDdFm,HdpLGGt2oKv9ohX2ptoT5mu26fSmRP4hjLuQV4TBEm8F,G21jL4H5X7rTfpZCWEBWVdofvzyR31nupiQHaJYMhKC7,1.19
3hY1CyBSM92eLu8mgUHuCU2bEWtSP4CQcSf6ECNfHU4YSwQEh5Zo1RqxeLSeffeDQCx2p5VAwe5gHt4fVDvrdMLN,G21jL4H5X7rTfpZCWEBWVdofvzyR31nupiQHaJYMhKC7,BES4wZa2uEjDexVZX5Yn2GUS2yQqRmDbWTS1NuzaGfVD,1.60204428
2g5WkoUnbrtRHswLLryLioDgwxxgh1gc1Cxbm4hBVhXFLT4rUkERTvDsLRpuGgJY8uLdB9AeyBv7zgTMjd1G294Z,DtkrxogEqzwr3Qb5Z6usjiGYegPDvoCWW2nJYSEo73Xh,6nSgaej5Mvdc38pqqzEKtvzjy7ZzxCUdbVv7uh2WxdC4,1.79204428
h5Z8fgM3ZasDhrTutnMAvk7T8QUxFMhe4whDzWs4vzYPa9HKYDwJPHCoyeHChwy9sFVxXCpTYJFZN4uH9aZNszs,2mB1ZXz6RY2VASJABGbP61EEC6nbLTdcQ34aiAX6FMZL,G95XyhWRZZFFF7UtFTLhPAhJgqebu6saT3Er3wrEYy6h,2
uu69qsXXq2r8ZZSCw5XDgsUhh8EUVo5uD1Nvh3AGuydZeTXgruNapr25HVThzC26LibfNNKzQkrRizhNbbDnnaw,G95XyhWRZZFFF7UtFTLhPAhJgqebu6saT3Er3wrEYy6h,2cZJyM8PpeAQWsUfn47KoxNuu1jsNzvDnqeuQL9oPE66,1.8
UzwPpgBGwY5uXngfhyxXWsFDfnyAdRtHXyW9EtpfsQ5gSNWFbnrTCdc2eb2QmTqtuSTg1cDDfMT9QKm3eg5vB7Z,Ghob8rC56tyvasvbL1Cbw6kF7H8umyCphE6DmifBUHMs,Hp3nbEkYvoDfE7KydunZM1d2mWnt98J7ZDaFrK4CXYaD,1
4Qdp2kAnMe9KX9YzVYzMm9BKYAMwBPC338iduJeKBzHD12wbKq8Wjjc89zQ3fAvsyYerKHRzTUbHpbQS5trmZHS5,Hp3nbEkYvoDfE7KydunZM1d2mWnt98J7ZDaFrK4CXYaD,Ewn2fKEwPYbqdiytJRYkynmHHHXfZgFpc9pDL685pTWX,1.90204428
2kCC7hshXh23gyLVCaRq2ixZZc7G1JduBWWFCstjrzp5zJ9VKZQ18zzztBzd4aLn7QpHsC21PrpybAHUD3NEgWeC,Eh7UULksvwq3UbqxeUU1pt9JS2uGsufMgmopttFbFybT,FYa2TeQbRYa4oQ4M92hNL8HgWb1XSd88MV37sMvDQwzx,1.8
4Bx4N4v5T7a8faHF6oDQMAdFCBQDCJKdJn4Htck7ftSriMUkXto6tVVL5S4SaVf63ytVH3Pk3oyD5uU1MCoTUkH5,FYa2TeQbRYa4oQ4M92hNL8HgWb1XSd88MV37sMvDQwzx,Feps94PvqkKoqATgzqM46MdjUAyzKQmuEL6xyLJdYqvn,2
21D7Tn5LWDUPrc93sEhLPJG6SnXksibeepvVAhvmKRep575Mn2kZbMQv3Y3Gb4947raKFRP8n5AcuDsTv2TneD4M,BUHvXoGBatTsLm9inDU4mrRwKBkPwzrkzhVbPMktmHte,FdVK3jFMbTDHqcWuckoj3FS3rPKLR9Ecqbhg5PbxF4F2,1
5eYhKVRn9gpjdSq35pazA6o2n7QYDHmgs3zavwf3Zr3cgYqwvT6Eu21Ftf2by1WoWvAvcug37qsgYL33vVVxqo3s,4i6M46qEYhJkBg17UktyTR4Qtz582rrjr3GKzTup6UXF,CHejwBKEY3sTCD5Vu1cKTvppMKJaHbfpwvtKEum2W7C8,1.44
