hash,buyer,seller 
4YQzXgQFSPnZ2sJxepusRkuoms4sxsfu5nxDCHvR23jeDvpwqbYcfjJXucxiWB2gFmpAmGBVKKEFMLoSkXp2BR8D,8R6pqKqjfXKxnfnEsDWUvgdBqzfthdFVKix2V52SV5R5,7t9B5UHfV8SivzAVhJ2d6pVB4x9TsdM5YJyArHgqhydg,25
2rnmUUTUVsQvPt8gvUWvFX54obj5eugQzCFzfFLHkK532Lq4dNiS6925HGJ6437nnPsxY88dd14nwsMaRRV9Q6jv,5z8KFyLppuAEiJ6wNPdWcPtW4YoCXFvtBeBDGJ6wANdP,DfW8yPNVkmMo9aCBS4tdbnEiseQaaBQxqXkkuBx9mJQv,26
4gtk35CcKgQGWgYpg2eYQspa4H2XmpES2XuR8dWdNLR16kZjYWMsqobdQyBeBBUqdTCXkqYBbbDMvW3YHcS1V3gq,7PNq8geXzndEEdwJ9ymTizDxMDKbUBMkMccphE1cu4s,3EZnZjijkpfoYPu4kFMu14rFWngjhK8gFBDhaoPNfftr,24
43tvpCZp9qNrqQqopFbxp6e6n8zs5vVCzbCLttS9jiYQ7A4zCY48xFLLoJhKwwzH2k9YPhusLgaUTR85hcH2TBSR,H21UbehGWg8egNgarFrKkYdaq1gAujyxPxsDbh2Tcgbz,A4Cb18W5fimt6i8DRm2DWFJFkhu5hMvvuicz7pmmPrqA,23
4KvtAWiS6eaucKqpjnoh4Gc9cBKJcSsy3TFoyEkhK3ibFTjC8sStwxCGjAVoRkjaaPJtKcjc87nzCAoUhBGap5KW,H7E4JB8ebHaoKQe2Z3NAwXniKcuy7VVuAoycx7PYAbE9,7gRrH3NRRzzNXirpJEC4UfX19uavczeLg4SPsRyzGhQq,20.8
5TPHdG63EQCgRkLtoeUGPuVi1zxLPLUCQ8CPi3Rr97eBVDWZZdRKEEpq2Zk2w1kxiSM1LsXZtRMYUihHZ7r9AEF1,7QbVS9NELpXCKwHtD5o71EQMCa2AHHRPMZSFirNj3FiE,Gd5T4jFDT89469tusVBGHaXsndMPfegVTJRXxZXfH4ts,14.69
S1mbtKTdmtyP6acy7SfwY6NR5RGLmLcUmAwuUvSjC4y9mTKnyrH5iW9HY7gvpjpqGS8AtHYumL3GvB3VMDexkt6,8xQSMVMSwmBqmXyjsCkzbQXUHH635RsYZJshg9qk2cYA,BCR3KfnejH8bLSu3BYULhzvuCuim6n6dK2eLwib15TbS,20
53L8Z5r7U3gprYuLA53wNZWkFhpzRxLSRhwZR8HkW8cu8JT5ikgtmND382VUwoBD8YvDm48h3St5Kz4vvnrKe7q4,8mjRu7dtpBCyhbWzi9j2c74vKch8ewwCgMQ8aUNnHGXB,3gpx5GpPyD2Heuu9ZYTA6mFXucY9XQG68wAFAMosLgVN,18
5wnmiGVkmrfhp5o3c4ATuxvt11NNp13926G3uuU8GuNSbs2WZZLKbxZh8NccebzoAiwp2WKwoocb6fHhEQkpFzWn,8mjRu7dtpBCyhbWzi9j2c74vKch8ewwCgMQ8aUNnHGXB,4YFkQVEE6R5SAeoNSWZT8V36XQvPUQ4S6hGWqLiFDzyB,18
yu4WrDm5vkGTXP8MaaX41ZzFCpC4soRb66LidUVjCQLCxhDZqcwj47EeZvFL4DErCEhFAwhAXhEXA8iDA9Cg1gk,6MwwJ57hSocCAmgv6Ns3vaijcQ44j8YyJxhhyt4vqxe5,3VXpAtXyPtC1w1NNnnwSs4DEh37t7cYX8Go9tWwdLnJ6,17.4
4eV9JNZU4b6wJEf69Mu56GpdfygahPyL84qmogG6mcoLZMh8aj4BSi9wmfqm9CZDrtuVzjXN8GtLH6eTFeHDRkKn,HBU971cGRFzBzSDknZACdkVBBFkVGbLiLjrG2SsoG3XT,6vzAwtYvsditAADHY9DMzgQphEc1ynagEaXnCGNXLqnF,14
3P3jMukhomGTe8JeFgJ6RtAt3KgJis64xKjKiHAjVKqS9RVagBEECfus2ubSnUQSCKW8U9beGAYJFwBq5h4SpXP5,6vzAwtYvsditAADHY9DMzgQphEc1ynagEaXnCGNXLqnF,EMRaavRduW8amjJ5pWDnc57p2hJYi52uP5ZTzxKY2KR8,14.48
V4QaBBTqigd9FJF6S2CRBfRVrXq6xnH5ekJfF18cpweHrm2tMjWvS9MhmX9BZJdxeYcdZkEzf49amixeEpNFEW6,BDgz3xNsBVs4fFFYbauvD9oRA9wsp49y6dCNGzwYmYip,8q2VsbzJ9dKyTmJPz7LPyWLcrGqWT3wucp1WQzb92xAW,16
2cygoz5h1pGcReTWmkrN4ZCXPsvc1GrKmHbNvftQjmJN7mwK2RcxQkcXNDugggL4dwY4XuT2A358dU3uQsH6mu7m,47xqDWXG3pn884XN2UatY3G82jRLZDYg1ai1Ufnjm6WK,6X4ufzSDXEj8JJAfQNMvmL7d4VnX5awyieBbaFEaSooi,14.969
PYbppGkyx9ZEi1LaCtWoEFETweGhs32TMM8TDngZkJBwT3JgLsbHJ4mQVpWdewURJhXBLHDhTBV9qC83osEYUyh,HBU971cGRFzBzSDknZACdkVBBFkVGbLiLjrG2SsoG3XT,HEtY9ZqBsM6gQDkuz7KUGrhh9hd9DX4WX29dnKrhb2Jm,16
4vEYCWDXRpQsfjnp89FrTHJUvHLg2LK3vu1jXfcxhqBpzR2u2w2tXLdPzEtJoGEHxGTqRxaumQNC5QVHowmaWKXb,F5Nvx7LAmqPwhG73QgGjaBLXxRD2tckhfxbbkBzXwub3,8pFumxXyQHZtCunWz3LBQdk5dHcD655xU2ybMH9MgYLN,16
5pcBjjBRx5SvXhgT8zm8y2oQGJgobe5MC6fN9aoD6Ko7WRBtMPvuGp1MdtSzYX2eBPYL3JvuERoWGQ9hxdEMMrEu,CXsd4epYNRYQQB7WNWes33ex8KZRi7bZK5N3pjp65yiR,5557bdVZqnjjbhRBYn53LFhojtZE295uZ51PA9nD2cAB,16.5
67HNE8sMEqqU3N5K5SxmygMuyDEisHiKTgxYTHnQYhBieZ9HtTpaV6UwCv7cFioMyhYwo3rYVntnKcoYbrrBUuuz,F5Nvx7LAmqPwhG73QgGjaBLXxRD2tckhfxbbkBzXwub3,B1QNBm98zbJhdDN6g2hvVfjYA1R629JK19WPVTz2JV92,15
3qPY35dYbSCthiN7z31fnnBdoUPnJmCWbC623y8pe9HJE9arg6EpLmCrtZ3hpAv1d4subhoUKDTcAW68eZ3Ve6A3,2Tu7grWTMcYZtYsPcoFk91j8n7XEAW4DfWNoGgreYWp1,B1QNBm98zbJhdDN6g2hvVfjYA1R629JK19WPVTz2JV92,16.2
K4yoTNn5G9hHXfi3zjjoRYjGuDbYCJvPiCZCGAEgCc6rxcc2oQyQgQhr4smtvdKKeE4xzCPzm7P6JLWLg49Zuce,F5Nvx7LAmqPwhG73QgGjaBLXxRD2tckhfxbbkBzXwub3,Ejzj4yDtFx9eJ2RwxFSX7yU56xDdkFrCzMGe5EC2kgSZ,15
2X6PuEpjqY5QQtTNzMv65RVjrDDAF2wV2waPtLZzweLBFWxFihjW2nrMGzD1ergLzGgKPYTm3doHEK1kA6rMrfG1,7EydEnKm4NoJ22ANHsbRz86q41FbmgMFidjsPXNptLKC,VMuf69mfjMj3CrMefBFwRrjC9jNKC3iAzXjpF6NVAdc,18.18
2XCCr2UnftaM2Th6JtgrB2AU3zpAnfEYuQ2XRqaGWxWHYPp32pB5PkDnMfpKQhtAXrQEZcvLHXrjb6praUZEcbS7,VMuf69mfjMj3CrMefBFwRrjC9jNKC3iAzXjpF6NVAdc,7eU5LsrNgRAZFPV2tT1murhVyXP4LXt3E59bagYqPY6D,13.99
dmaA75XoGiKu7U4k7qGagitQ5igecNNmabkgKwGDr1YgMKMbpe8ApRt7aaJbJpB1Sxp8QkwoNPg9QW6AASxonjm,CryUnHj2cLkpBLQcSHBqEsDA4KEyhcem8cQddvGr77ju,BDoFvnQhPnBh3L6sb3KJrE4HvQHmHLMC1GWbcTSPYWKG,19
5s2tgeJT6spappWpS6GDwa4PEymwRaWaXTWEDYDo3URHa6ejg6Q9Gec9Yn92QfBUBJCWke3Q5fCiMUVU2Rib4HJq,DhFD624a8i25fW6TXQHpV2oPGEqda22Qeen8VAdfCubB,AydKb6UzZsabTek2hyBv9RkwTb7mT3ttPanQcB5GFDyX,13.9
4dLJNCTUDUuJX2fyJkQjHTKvEkHviF3CAecZbHaC8647FoEnMdTmVux946pqUvmM9qKvan5MCGnjpjhqCeT31W4Y,BKFmmGwxSskCYu1Ef6WsigfgfVZe6gkVmyhaQL7qTpea,AAmszzoRqLprHpwZMkYEndraNq5465sQhx2Y4wxeYCMu,18
5p16oBmLTLQ67eY6UcNgtvG2XgW2T8HeM5TypsUuUxLadSF27EcMarY7XJEzF5XGZuogKtQX7diJ5b7vYhtpfoFf,F5Nvx7LAmqPwhG73QgGjaBLXxRD2tckhfxbbkBzXwub3,Cn8RLeWgxAJjXDcAWLrgBURSbmXjD14mUkhJEEB5Xgee,17.9
49oQ64tBPLYwGopwfEZc4RwPjEJeSU69wANExsF3kuUzTywtMAqSZzQ2YT1HyF8XsakfpW1Ndz45dHsaDZYgrYPr,CygjMc9fbjrWexepGweKjHQoYnkTLM5aC9UtMvqpeqMm,2GCpaDkaBvZy5dfwgQSoLkSRDGiAE7PVP9o7d5PtG9vm,19.88
4MazmCT2GivYTUvnftN8K46cCdV7S1q4W4rLAYF2TkRuaFYfB5UNWxUtVqa5YRC6iUvKYxQ8yqtjdcxwS4bLFTeT,BKFmmGwxSskCYu1Ef6WsigfgfVZe6gkVmyhaQL7qTpea,C6bsEp8EjdX9ZGVsoBcL3CWwTegWKC6Fk96Ue8PH6Ckv,22
3ed1fi9KuSnAkhUv1eHeHF2N7BzcyVGcM26amVx6fcb6DvDg1NAFuosQNhUZfoZrg1QwLe4aBEnJn4jGkpami112,BKFmmGwxSskCYu1Ef6WsigfgfVZe6gkVmyhaQL7qTpea,DKnCVzkDVnyZzMDg8HKjDPWWgrUjQfgJkBYWGKZBKYyA,20
5MWGDXWbGeKYzZwJzcmhQbN1hruxV3oRXWLwavZsGSaF9pzc9BKLwrjXkiCezk5JErRCEK5jRJso8msjBsdVgiVR,BKFmmGwxSskCYu1Ef6WsigfgfVZe6gkVmyhaQL7qTpea,3x2LBRW7f68mWnBtReZXaRGy5XRRPRLHorSUwarquGWz,20
2bgHMPqCrpqr8xEUU3sr2Xoa7H7d2JXCiJTt7N44DGDBZR7Ev2jSgyucWpT3H2KJu7RyX1DdYMiQU4VuiCdawarD,3x2LBRW7f68mWnBtReZXaRGy5XRRPRLHorSUwarquGWz,BFJA3urocBfi46QiTNLGV49ASuG4yHifihdvcZpdjCkP,10.77
bcVuV1Rkw8jdq6mKccgRjyqwLqTUbiNkji2mhWpzVkYinLwbcxnxFf6bXAuso9or981mHoUS5TamNdvHe3e1hCW,7QBR1ewFud8j8aYbyNFXUnaKPrkPY64LArUXejU9XN5o,43Wxi8b7rD8QoSNQvP9Ap9uqS7oLD2t2bCA6MBMRNHJ4,14
2nUv3nRVf857NJen3yS5MTMqXszB8hyKQ6SHXav6W5WDWcMnqhzYCTAoUfJSfJZtho8cq268BNGuLMcFw2pAze4A,BKFmmGwxSskCYu1Ef6WsigfgfVZe6gkVmyhaQL7qTpea,8mdvrBuveNcz8P4GyeKX1wfM6wqp9kfmQ1M91MsW7rp6,13.9
487wSy9RJ2xWWzXfkF86ZyaDeRELGksu6LH2SQvvaY5qbkiRJJLdhfBZop8aRsCy8hpQhLg636of5v5KUJgkZEdv,BKFmmGwxSskCYu1Ef6WsigfgfVZe6gkVmyhaQL7qTpea,5VALnKByBVJq56eodr5q8sz2Lw8mUFe1krnSUuWwjeSp,13
22675qaEbUKSkcry5VJ8x8kgwYjUAPFbGGo7nS6zGZp7dA64Ja1YDBS1yQTbeU2uxgLfo7QGp3AuRKZh1hquKDnM,Doi4Dc2vJwDQStfDb4oUgjJp6Mkdj8Lh7Ta1jUF9nCE6,8j6MWDJYkWyNuostWvdvrWrKZamzDbLfqUAk6JVF5kYV,13.5
5fZmrSKurd4DPsKPy53XRsGDoX11Y97DkNuxH7VEvkRLUHuSekhVi4muFDoyNrS8mSnZTNiQARbPzbGXjXQDcyTs,F5Nvx7LAmqPwhG73QgGjaBLXxRD2tckhfxbbkBzXwub3,4JhV2Nx1AZWTVLrwwnvHRCvMYooPgvuR7TNZgykyR8p8,12.5
24TbNVMHC5ACDbuCzQZ5b4QXNLwuYWAQbabwHchDo7zh6rZ6MG2Wu6sjrz33EA55iVGFo7KrBe5AoSRQPt2b1V3e,7QBR1ewFud8j8aYbyNFXUnaKPrkPY64LArUXejU9XN5o,3H2LBJ7ELEYQp7GMZGobKPqddJJaAMamoTPoadkm5Zuk,13
3X53gi4yJGVGTvRCXQqSBXaUAfp2WmMhW6uBA5PyS7fKWTjPqnDSZnx5A2G6PqXBhu1A3X86fBv6Us1C3JfaQQzt,79fLhsVpH5yvZUvdqV9ECF66Ez6G23nkW68TNMUbZzAJ,7c8LApaKBv2CWgemX1SvtfuoS43mvhAXWLHn82ZfpJe8,9.99
XSy4LDSLsVEvNyMFJdQRb6cG36h3wYEJunzPWnxdyarmtw9PYMHp6MLFKzkPNMeDgDV6PQm4fAiEBUBwP1VeXHg,F5Nvx7LAmqPwhG73QgGjaBLXxRD2tckhfxbbkBzXwub3,HyF5AZbWCfQV1EoGk1f3dBA9oUeMrWjx5QXNRreDzYwc,9.5
5oHuu1jdHT9tSPG6L7b375sHgo9ZFiEeDmuXAahzxAnxrtXb61dxwhmAwApnNfNfrj1z7bbHwfHhJDsr69tZDoQX,BKFmmGwxSskCYu1Ef6WsigfgfVZe6gkVmyhaQL7qTpea,FCAZ1KkgsEHB8T8AYQQ1B7aw6RkgZ8eGnEMvyR5fwr39,10
3uAjWnUgGdTPAyhzNkkkxaFUhLCnKgm3HrLuMXhPDWSfynQkPLdRGpabH5A397mheELe9i7hh3xaC4fvMrM84Yqj,BKFmmGwxSskCYu1Ef6WsigfgfVZe6gkVmyhaQL7qTpea,3qXHVzeADZtkq4HnZknu49JNHv4JdpLfXM8Zp8xf7tSn,10
CAyQTppsEkwBuo5YWuVG2LUwWnk9gthmXG9byxkq7mCKEzzMQT4nHfE5PnecT3zWKW4CgMAjFme2FTGdWeuux7j,FhUn3tXFN5JrPvkULt2xB6KR45ar4ok86RScN18C8PeU,NLSkm9D57dNrCfCRUGAuxvfac54KpHHaKnJ98XKtXoL,7.5
5gHRS3gw4BNfNJoENw3mxEbAHtd4CYYNCsnfu3v5QeZAFsY9MoEu3Am1SCwHULGAqY4LbkgD8rgnvBpBQpnYRFcS,7QBR1ewFud8j8aYbyNFXUnaKPrkPY64LArUXejU9XN5o,BVxZj9D6kDus9pgBACB9YiWESC5n88YwH3RoJte9jCeD,7.5
HRARYdbr4StYerJzr8xxzxG1yoXrtHhq63E5FKhWoSbbRQ7XUxm4wjLmqA4dnVUvKnygWUEdhpCpXuWR6nf8fNP,DKUKP3S28faF2cKdgCY8fe52S8WQR7UZhHqNbsEfP8Sn,C84z61r3wA9DFXkFERmoq9azrKCWCeSun5qvceCc2nms,6.2
5VwSyC3wEPU8Efhv4ur4kZKqHmTcA95RGhAj8zb8wrmG1xoVnRA3rEKQyxrtzrfMRtg1PYStATrGdg36Bm5b1GdW,FLatWqdZ93EpafidFKM3u8zAiTA8zQJ8rWFYFhJVAFLJ,DFz2pgeiGjdPg4RYWSWk7jcrkeNgiV3V9X9zexDjzBX8,17.5
4AyvATz7dtxy3vXq6uAebG6QhwuwndBaK7wdz9Ptobqj3HUN6hnUvrAiPAZindLXrP7qHRkWeDbmH22V7FSWrciw,4ZCiGakZJy5aJsLpMBNBNwyrmNCCSCzukzhaPzzd4d7v,FLatWqdZ93EpafidFKM3u8zAiTA8zQJ8rWFYFhJVAFLJ,33
4PSujV8KyA31jPhxCM5dEdGUSVqTYE3HPjAv67C73PHFVvF6YRt3HK3AcrCwZzKLgFs8Y9DQP92Pys1unYcbeg3L,FLatWqdZ93EpafidFKM3u8zAiTA8zQJ8rWFYFhJVAFLJ,B1QNBm98zbJhdDN6g2hvVfjYA1R629JK19WPVTz2JV92,18
2aX4CmLFPB9AHVYmEF6DZR9KbmtruaseGuxide2oHDukmDduGTTaBFBh46wcV1LktuK7xUeYDxQFhJh6X6cHs5CJ,7KVf126yEgzpKvMHrmoSXk6tNqzHiHKrDodGaNEGksvx,EcfCTqqDetqrVE4FY7CFgH5eNnJ49TzBvWc9AGJwdaZ5,13.99
3FVPSDaporT5PpVnBnNoPC7uKvi3S5MB3S47Jj9bi96ZbVsTGX4oESwason8GExwMPojRCmTv2p8grjnMc4jbRma,DbEHKHGkXDMGUc7FgZqSnEbxM2aW7wTcdpzZ8PMZW79a,2VpW8txbkNYD3o8GZPv4etRmDUQUjuhPTy6nynUKQ4eK,13.5
4JtVaVYcYk4qahZHFp1Pi3eW6NcuRAD211KrTUdDLjjCbWhYjUSd6oSn6BzJMptfMuW8PY2yx9mMWQsZWJgSu7nk,2VpW8txbkNYD3o8GZPv4etRmDUQUjuhPTy6nynUKQ4eK,CUJ32D39gvF8tthK1S6Uy4ZX6UQNnioYjerAPtUnScp4,9.9
2GR3ANfVCY7vSTVXU3xe13aeLwDGqkuo5i6xsK1EcGkLhodzedAcCVhtEiKZSfj5VHEedngc3URu9PqkZB98VE9F,9eCrHbaDEc4KHKEh8ZVVMtMwbiDPJnHBzN4fSLnMEt63,A42pHF2Qk7njDHuKRyT88sVm3r1Df8eSrsdqnNawVurb,36
3zBx2Hk2foova72pK6FL4mMhzfJete685pBcuTAFUm3P3vbYStRWUP1f7MMxuNSGGYP5mdrpQ13itqnxdbsm2cQw,822XFrzaAEUg9PT31ARCU5gJ3141rdUurbSFRqVPeYF6,F2kM1xFTvm1rVztHRvV3eFF4PCJmN5Cio5gSyb8VDQ9Q,35
67PvdgeLjs3djMS2aeyX44WarKaoxJPVK5VFPAE8z32hQhyX7HVtgeoTpr5Hkmegw1ZTKMyD7iqyU1M3mFURgKek,3VAi8xKUyBBzm5Q18vgEPp7BKDzayqWJj2LEEkWA6L18,Hzf4jAB4XjqFZYMJSdDiQpumD1LeFsnuZJLW7J34JzHv,33
2k3bsRAwpK1Hku2eB41Y6qdqWdxRRnqvxnU76eYw77RyWRvHBAP6xMzSsy3uL3Q9HfAqx3NF9CrK6EtvYL8jU3dY,7BpJb8GgFy4H8WHPBmspdwrxQqbieePTtxoEKwk1937E,4JPUxqFT9inTNMWfAKAML8VAvyu4wt7AGurKxPEM6MVY,13.5
2eRmoKtb9c4Q2L4H6byDCnbG7RDGSpxgxCBFeTQS4K8Y4yHnqdLSkLFRqCjAKqi2K7eHQhjnMVc4DKuFS2jLEhhU,3x2LBRW7f68mWnBtReZXaRGy5XRRPRLHorSUwarquGWz,38Mi885NEnj6mbKvscv9nforHKMwytNMTPy6hSSPXmQE,10
2bGZn8DSCD54VusUuxfkP9sGc3opTipFaJv7rtP1fu2uR5k9nUpAjTYZM5HACKJCtE51w6ipWc9jUioVQiNy1Ubb,Hz12cw9SK8sg6Sr2JVuczQVEaCYdm5vitqgwvznT9gZo,3qs74tm1TUTUZyYbWGEg6m7aUh8fwD9ZeygsNSnKwvTZ,24.9
8J7ia8zD3h2TXLdXsbcWZ8brcSeyy3girnfb9gVT2hyyHp5uy29zNBr73LtKAqUTzcWNDdds722npce51DhrSfy,GLdK1p9B41GRcR2gMHdoMqfcAPVh3igDu1ztimjrJScj,AeQpB28j2Ph9tXLbBzSYS5Gn5WcfHwhMWi4Kw2HM8kdZ,24.68
4HzzxSxRXyAHZ8U69wiWDBc3GDwfZ3rYw1KbNtw1ARz2gbUcRWx6eD9kVT42tvpY3FeaFgFkUgFPEmFqz2P6y5Dh,AeQpB28j2Ph9tXLbBzSYS5Gn5WcfHwhMWi4Kw2HM8kdZ,89iuW8nnQGwmtPjUDhFBb4bzwagEeJAiDpG3a5KmXa5B,21
2mhuRtfBM5jyuhxJ6N9n8pxJzEqs9gsG6RRPVjsN9xhRLX4QhRknheZ5KZSiS2x82FSKncFLt7UcLC51qFYP5R8x,89iuW8nnQGwmtPjUDhFBb4bzwagEeJAiDpG3a5KmXa5B,FhUn3tXFN5JrPvkULt2xB6KR45ar4ok86RScN18C8PeU,19.75
24n8Lz6MKsofLhGLU4yb7xg3epQ96chq9Nr45L5Whur6rjVgSiurM7hicNZg7zhawWyHftGYgpJ6Hh8gqfuBN867,FhUn3tXFN5JrPvkULt2xB6KR45ar4ok86RScN18C8PeU,C84z61r3wA9DFXkFERmoq9azrKCWCeSun5qvceCc2nms,6.2
4h1Nd6wxYCAkH5P9Gy6Z8TLVE1MbDseagaEnicuqzbCDfvrs2GMs1asD7rRa7LhmSDZfcUFmcTvPTZGhLV2Mjis1,FspCE8JboVXrq1MUjn5Jssb7YJpwUXU6BFJgZctdJEjK,boxKvkG9BHPhASUjDwfFuFRNqbWs4h6tJff1Skjio6U,24.5
d4xALyXJp5g2WaAPRy9Bkkh7bkBqHiodyS8vSLh43Fk3qe2fg2SCyqRtFdzNhNPFKPGL64Zjf552X8MwM1YEUwC,9rrc6gH6VGDrXqdSvZnHEFCK4p9ZoWKLCi4C1xghumCM,8RKXazaK6u25efcavPZhHjBpNj1PiAvESUvpvfqntyPF,6.2
5kEKQeR28suVqYBH7RkCMBa85FVdna8aLWm4YriJ2RmJWRoNMd6edUGKZRZwEhVJMdB1CqAeG6E6JPQP4Q3xcWt4,DFPTF9vw86h3VZFJgadTE8oLwRGcQKx1kU3B7ymuHDFe,DWg9z2EMugUBR7GdcPWnU5di1LsNmHNAZ3rorNEBi5KT,23
qe2vbCgN8HAe9YBhy5qJJ7ZfHgzDAaM4uzfCwP7zERnQBmL8GToWGqiNxSQSUpieL8AiRai6MY98gUMLRKa7265,59gejTA9eFFjQwQL5PfBg5JCpUqoijPmij1KqSN1gj8B,6fF93NFQmxs1iTSxN93QVBYDvs496wFN4DZTMndV3fRv,20
5cpZLeQR599f4YXDQsjSXnqUNFDHgfBw3GfhQyiKARvFRurAwYnxxoUmnjAzv7JQtuZoFpEzjio8TaJb6F5WcFrj,6fF93NFQmxs1iTSxN93QVBYDvs496wFN4DZTMndV3fRv,HZCFZUiJ8h8UBPoLvrWSMb1cxsgwuREH8tfAdtwzwzyv,13.5
3khdTXJxyrqF1zyE5br3wLXvBDB4qSE3EVe2X82fzVSxHWJ2ubtuqY6v1Fk5iewesh9x5ffyhpHuiDCG7Ykyn47L,42jR7kEPgEze7PVhqgDRSnh3LHYa8nsUhMWN8efe9ZJZ,EAa6RYauX1p7VGAvN3peYin1GKzDe8RG5jLpQEmJQ8if,24.4
2xMa7DqsmGRLyKQioyf53odf9WMqE8MVaoCA3o1cdfrxamFQ8QJtvRuK4Sx4mWXoG5yErS7ZFNm98nJmh7dq9RQw,EAa6RYauX1p7VGAvN3peYin1GKzDe8RG5jLpQEmJQ8if,7ZHS5iQHec2s8Jxu2wmiJs8jPPCupYHyu2b4rG4hFsWx,22
51YmgpVTkfDdVEwE3EwdFSuU9rbG8x5UxpwT2HSowAP1kkbjKEU79srZ3hMLhfRvBv6xVtY68qYrU44PAQyS2GgR,AzPzGFFqnPobxYr3STRLoZkazV6ovj3zexDnwGAX8qci,DKbCfFiaYpXT5oKfKjReBXbZJx6KgUGxakZyyQGvDYwe,13.5
4RWGk7pcJABqjgUbUoPmQqQzJS93fKo5YCJ7jz2bxcQbzFkz6dQHdmJy8sC8GJ4DXCfu8S1tMsapwTUNswtDwvTT,29hwcz85WHf5YHbBRumKNUXk1hVAjJeG6p4J1uHQBv8f,D5Ant44QTAWt6hZC68JWguJa5B4dYxDYfA9VYjZzGohg,23.75
5231tRLEax2tRnNNXhR8iS74AdiR5cp9tq6joVB2A1R3WQckewiiXxTErJasWgopUbN5wNMooPR1uqSVR4Wd3Dua,FGeQoJHQuKTAx3h8PkZFsBjWUcG2yZ7DcArpFuKkejbg,9rrc6gH6VGDrXqdSvZnHEFCK4p9ZoWKLCi4C1xghumCM,23
5Nd5f3y5rcnneG4zuJD3R1eQ84qTKH4MtPHj1CY6BcXHbcDWyddRrPRhhpganFPJPGSXCocN5bQrWamaqSmo6MuF,9rrc6gH6VGDrXqdSvZnHEFCK4p9ZoWKLCi4C1xghumCM,Fv7Ebjo6TnSo5ps7vGvkN1HVqCLcDB6iicoL7ZisNiXm,8
2zJ4BeGDfxf27ZL1T47bx7CCAMyyXjYWN3YjvAMFFcMCqmdQSidTwLTL1RP7kEqNZHcZSTKuy8njX7sAAbm6hTne,7PNq8geXzndEEdwJ9ymTizDxMDKbUBMkMccphE1cu4s,BXnDYcwabgMWfZA7P9vr8VmhRVaVWzhQgn5VggYtLe1o,22.91
2bjNPZBjHP9KBs9VggGfV2ZNfmvRvwDaYXGjGKKyjk7Rh5yiWwnJwzmn5PeFvg5MLbwmiwW6GbCKfWugwN7tb2iZ,7PNq8geXzndEEdwJ9ymTizDxMDKbUBMkMccphE1cu4s,C8cS7iqF7oTjh3Q4F1JXqc3uPvcEoZBsyjvNrzcvtoVG,22.3
455qPY9rqTkQjSpMrmBuq2EWPc6AfqFRkM7QcATRWiqExE3EWJ9KfKcQBFz5Y6eDk1nMs3adynt1wT1pKr6gyaDS,8yecAeSzniCU9kSBbfchGiCjQBMVg45926up9TjUPiG5,7gRrH3NRRzzNXirpJEC4UfX19uavczeLg4SPsRyzGhQq,20
KDouW4Aj7ttTpYr87y51kM7sCHARfirTu3WCGGcdMQA6komoTBWhP4TmHNnLPKmkUJddwJX9sRqeW63Tz9XfFXu,9oKZDyQWiWbzhsLHUvaAuA18iBKfy9FipAEBoP5BuGTT,9rPQu2sjC7kZn5dBH7EDV5PzRNpHFzWUCFydsNVNLyrS,20
vin36R383LY4vuGUyuH7G2VZDmjebbFe5nxW522mtNSYbpPRD5ASzB9GcYnAZUzeiSjoR1KtyQBbgB8ZhbDG8Mt,8xQSMVMSwmBqmXyjsCkzbQXUHH635RsYZJshg9qk2cYA,AaRpBayb8oCHo9EnLTZ5PpRSGGcHKvq677b21EzSdHks,16
4WnXT9b2KZYBGZhA3DqUcoc5FwWCbMyf8UCDKF7Ce6cjfHjqft9TXYgwbubMkriZ7trFLkyh5J5JnejhncDWz3Kw,58d8NGAq2wSXZmM5S1LyJuKtZMeMDMSvj4DsqnbtWucg,8vFAuLaGdrkF33b9Va6WscDfkAiFwJCmvzchjfquDeMA,15.55
2MkjbbXQBDqGpc6v9VgHYrmfMx3KEu8cKRZHbuZE4NexKqzm8r8LJASdTmXoPJmjitrGMBGgWCnvGUxdGGytqs5p,58d8NGAq2wSXZmM5S1LyJuKtZMeMDMSvj4DsqnbtWucg,8w65ikftSF6ixjVGusHBewrnWyY4F21H2jW3PuTMVxDg,15.65
nxNDptmiSPhPo6vEk8kx4FDaJGmcdZqAh2dqQTcYmDwn38MTKGHUvbkM6bzK1sHc5VxQebuUygxEtgK8SRQNzRW,FLatWqdZ93EpafidFKM3u8zAiTA8zQJ8rWFYFhJVAFLJ,JFzfzW4YhmzqFmTW8qKK4LqJVXdKQb6BURccVtHc2C5,17
B2t9YNu4cvL1FZb3e3FzmYdUT4gKoKGBFKPDCRyctxcqxsrWaPnkivdrYihcwLNKCuinN7TLGxVqpehv5BgSVqW,BKFmmGwxSskCYu1Ef6WsigfgfVZe6gkVmyhaQL7qTpea,8GamEkiE7ZNS8GMTsVrXfUyUgLsC3UpLz3T5nYyN8Rw5,16.99
5nQ1tjsdNfP5q9Q4Fxd3CUxwnmRPD8KzXQLzzsJzvLNsi6mYCdBoFBU9XtNdJ4Ndw9kafkdQuFnVLkWhY9Ca6KdR,BKFmmGwxSskCYu1Ef6WsigfgfVZe6gkVmyhaQL7qTpea,Eqgza8YmoN9yYwUN1ys11vPKaXdxJEDn6oUADTTXCKFk,16.8
