hash,buyer,seller 
3undMWAaA8FwwiAkhLfmHLSwMmTuUoTxao2A7uaYKngxbicANAadefSdp86omN66LAs9AUXCWZUuxRuBpUwivsUJ,66QdYiYXf5PzaSUxEZXZF4iBDyLRvWrVJSHBHKSW1f2n,9oU8gsYaHKYQ2bvqb3poNYpjnNtN7ufefBRYaBgYBg31,2.69
o7M7SqYFakmWAvTMFkMGFJeiejAUuoqeoUiBJFbHJie5bRVPFfgYAa9LnCvmYZEfAcogYAfqkjb1LzKxdePfeJF,E5dRcA4fpAZRYVWSiGDNxQ4NMveDMqrMtAzSQThwokWP,2f5xs6TUf7zGE58iMUYoMHreUH7LddwtUwneVYUTGcTU,10.4999
3VggS4XU9aYucR6dhDavahmMryFu9VMHsMHvBJj1yrs4XTaDcrPKP3VR6c4z4GaK371FG9Pqyei1DLFNZL4176Wu,2f5xs6TUf7zGE58iMUYoMHreUH7LddwtUwneVYUTGcTU,5nDNPNhZsVEbCGPcMURWnfGwhstit2FU5GiYzwEDot85,8
4v2GdaPCVdQJqRoEKhUK85SPX4kxv1LZp9JdyMwTNfhBn6wiq8DkUGD7AZbDL9J8cFkRYcGQn1xZzPyMjkAhyQrM,5nDNPNhZsVEbCGPcMURWnfGwhstit2FU5GiYzwEDot85,EFy8P25VksPXrKoBZj914dWnPhm9QkJXFB95fAaTgtPU,3.26
5ivyKRfjBjZbDncq3Mj9MeK5zqS7gPxoxpDHqNQbsHTdgCc9rL15zxd5BMVL4wK6SmjYYHUnEFpQ6RTwD8rK6rJ7,EFy8P25VksPXrKoBZj914dWnPhm9QkJXFB95fAaTgtPU,Afp3pXoFQh3BoBxeuY4tBSkNnRsJyNCV8BUF4MtLhvxq,2.69
35vo6wv1sEhri9Pdq4GsFNfNBZ268nyAFBLW3gdKVf6FKbm64HGdJnv3fsNXz7JjDALmeXQEpMctuAgxGsDixzs9,42PnYWzhKfaXxwxgo5eWsgvZ9HmDhn1iKW96ZSfgWBHk,93WbteZH6nrWeHd5JT6mJE5VHbWcCTDZzzqqnpZ98V9G,2.69
ymFMEt7H9QUJ9vm8nvR78pkJQHFM8EkhyYkd7B8HTjth3Jm5gBz5htCGg2N51oqB8nhzoLZMoBo5EEPP3G3XLHG,7vSt2fzP5e1fP9YpbujWtUkLG3vYjiGo6gTefhx6fv6Y,F9SyyXAmk89AdbMFL9v82J6itUahPWtgiRUHrKgXTsc7,2.59
5ehYZTxfqxSPYRFWNxYTerDbCKJSm77pPKdLzg31HFqnsBHdTgrgU66EKmKXg5PaqWFBKWqKoGHzquuPY2dTJKgh,F9SyyXAmk89AdbMFL9v82J6itUahPWtgiRUHrKgXTsc7,fHZoSzFGiUhjv4H2PHWuDN7NY64FnPYZUZbEreuJMw7,2.45
5wAq3EoUVMCcMzUQejBBUVwqJsH1xZihfZQDYZKWPzskhDTi4EHF5RoYYWnsjUxyqRJaNz5gGsot68pZ8nyLNUXs,4ykrvGgpk7h8BRe1hdoh5kTigrPQFV2rFXzBevN2KwTr,DF4khPeMLqyubE1axGbH8ZJ5Xz2oWw2YTei9LtxhAwhU,3.8
4XukPmdZUF5QgWvmw1puDoGdK7XeC3dfTkTJBo4skkSVquE2MvVn4MLQB9YFbsEdMsitUxmt9wjqcMKuD1pi9tH8,7NfMDR5HV1ioyXFQXyPuYmoD6Qv4s3vNaajnp4fUUVcK,B3NymawXfBV94A1iDisgLbja8ePeKXdJUa2u2yJ4KgAy,6
Z9yeWSnuyfBrEY94Dcj6ZKdD5FAnFTZ77Wro8Pbu7V9N5gAj4FMoW7g8GXn6971q6xVBB3MurB79ppGuLo7icHo,B3NymawXfBV94A1iDisgLbja8ePeKXdJUa2u2yJ4KgAy,Afp3pXoFQh3BoBxeuY4tBSkNnRsJyNCV8BUF4MtLhvxq,2.8
5c99bnkkx9JuVgxa1ARgBoRAmgRRsnZPHatWGTBYNNWu4sXEkzhXVZdGxSVRaPAi8mALL3q9TyFGzNq2Zzh3jY8n,4erznN26qLKWGowvjKbKkgTTBXNRAHchjCustxGwKcbJ,FiLdxrAeR1UA79ywDubJR9RFzpLoWur96Li7kvqbt2dN,4.45
25Zoz1WRXStn12Ycjvcut4GTLCLs3u86gb83kuHzGFETs4SLEAwZ1z9Aa7u5aKeXWwvy7yNVMV3dGQRUcQ17SFC8,FiLdxrAeR1UA79ywDubJR9RFzpLoWur96Li7kvqbt2dN,FYouRQbrUbG3bzRGv3iaTAPuxWgHdH4raxxBHo7w1M33,3.2469
5zTyV3F8M7BfmJ2yi14bhGAJTE6HkgRBPS5BJ3AZ2SMBYS3NdkBZD3joP62FG5cpGDQRGXbGBXyoLgrzpS7mykqS,FYouRQbrUbG3bzRGv3iaTAPuxWgHdH4raxxBHo7w1M33,9Kf1QG5uZikqyr6MhBnGtsNVnP9w1xFnMrFzEJdZe9jf,2.69
vdyWVWp9tvtuPABsdsRxNmyQyaDBNojfSAHTGg9okva6xrXaCWsmke33BSVqTnr1RDgZzDXHLGGxDhhrSgD9hFR,EiJiYFeAxK7aoncrJomehcum3pM8Tyrx73tjYvXcV9DN,CzFkUFB4UbmEFs6CYvC5JtzkDyPsXwcJkDBpgdPthNQh,10.5
2gvDFv3XA2UmgoAcraP5pNpNSh9tbp36Eh5AwtYWKaqhCuPbqvTX31XMX53AX8JmXUSttiiJbbnnFvHz2y97PZhZ,CzFkUFB4UbmEFs6CYvC5JtzkDyPsXwcJkDBpgdPthNQh,8r6kjgu4AjxpV5Tfpc3qPRX2nFEuNdVLcpYmmCkRM6y4,9.3
54s9oWwbjYaWWkXXTW3diufuTAfYwStvwsXLFjvJiAgqVTQygeAKag3zjQH4dQgT9kEKdge5Dz9WNUpwomwt8Fv3,8r6kjgu4AjxpV5Tfpc3qPRX2nFEuNdVLcpYmmCkRM6y4,75La4yvoEVjFbeVDNDzr6rxKeRUuTmB2NTWtSoY5PtoA,15
5Pi6yhSsSP4kereKv7nqpbKExd8yhJZ2AR7nvwJ28xesL2bJ7bY7WUZw3fN9aedABKfzSJpNKqSri1tZhSKLBLEe,75La4yvoEVjFbeVDNDzr6rxKeRUuTmB2NTWtSoY5PtoA,J22VELvih8vbrQ34iuPTeBU9j41LUp4uyEhd1LXRnvuf,9.3
5Tx6xKg9cineaEoRPSYexPbd6SwmfYVfvwfU1QqiCAozWZCLj3qHKM1ZvCv2eW6ry3gqnYUaApK63d3Eo97tZkcW,FNZejVpxDb5DZ5YD9zdXjtQRwi51tUe17ss9LcXaUikE,2UHJZurhZmKa82HTxBa7tFSCGySWLGyCZHMdXf6Av9HP,11
2cYYrjjctWMF4NNzwFAWwvWLrouXoaSFmdwDc2RfwFEZz6EMpkaYGmJEQx7xunRx6Pk7ohR3TUPsT9hQtYUPvM7P,2UHJZurhZmKa82HTxBa7tFSCGySWLGyCZHMdXf6Av9HP,675sq3F2H26UzEkC3nJGStkaPJ9guhQASyDfJm3cqYcR,9.72204428
3CaKPkHqhqbr1RezBWL7frc4yAr8gJ5bEyED2FG13UZmPVWnBc1xPEyHtqZHbdPPDwGvrJ786GRgpEuLemSDkTkC,675sq3F2H26UzEkC3nJGStkaPJ9guhQASyDfJm3cqYcR,4KDN3fw8Qz7LUXLmyExp1ctcvPgMazjeuYdtuDfRcU8Y,4.25204428
2T8MtEDgHuYam2XdtxvALwiDxK7rQpiknousYteCJ49DSS4XWG2CjQwLAbj8vDvDyB6dWyRJw5NcGx2G7DwWLksX,5CjgbQDitTbrfNuHrJrurATXEudVVJyYMJ2JLRyTAjZv,FKaVq6Hxbimp4GBNZAsrTo7vNKfHdA73Fn2ZKBqN6Bas,7.1
5cVwSYT9Pe1aaa2oB1mjtShuaP3Wdx8cJSF3DnZhToPudzPmQ7pYT2WUhR4oZw77TeryqLWEy6w83PQ2fiUM9vgZ,FKaVq6Hxbimp4GBNZAsrTo7vNKfHdA73Fn2ZKBqN6Bas,WLYJBnzsQLqy9CXPRgUfVdhnv8DHvaAGfMbDCmsvr4f,2.9
2BGHaphcqsyiQqzL1gKek5a7Q839AZ5sCpVHxFM2zsYimnNA5a5uLqhrP12hUSZLtH66k6Tbs7KPMp8jSGp7Dyhx,HZEDcisEKTB8sjqTtXSMuCX5En1XDwVkNt6id4nUJPXo,9dGE1ziXeu7Rxef7EEDSVTauMEQduYYfMxiWWcqKRvMi,4.87
q8sNWwA5gY4vHVXMaX8VfYMURu5S32usqJbEPGD4sr1GwdR2QeTy5TvuXLvkLwTyJ3SzZmk4cTbTZ4LEwRFgFqs,8pMKo5BU2N3M9ikire22eYCeRecMQg8YktZ43mK9ktRc,5pJBJwF8913wcE4PtdTqnNRZRqwx4MVzm1QSBEPoigXg,3.6999
2Qj7kiZ6UnRNEvoTfwZVoa8msfTFziXJjdJiv18Dc1Umgd5vnWnWzVbSNUKcYFR6fCRzp9FXsTXYGcEyMtM8L7GX,41EHj9pTxwLHSYp7Si3xSG249zdSyiC5UqWkvEVfj8et,6BCSbF5M8nXE2Agsv64666mMFTKB7y6Ma1MtDVbPgm1e,10.5
2fiibUZDkXE89yZKmEwz1NpmmttWY3ghSyYuW5eT7XJ9LDrpvcZxkMMFCC5QEnfvEiuuFB3Wr1QCXgpWH9j9WH7i,5PQWFfkXURK9B3kqopKCYYRWib4KhJmsFTrfz7dhPhvx,4Wv8Kn7PPZNLyWFLRaFe5Hqb61WFB94Bhps5P11Xj2fw,13.5
2mRzj9gXdSGMbg4jLta2nCGrQfw8JVVGghkUqWaHhyBVuBhTXhS9GnCtWJ5Btzi1q8WWLxYnFsNQf2FKfRyY2PkT,4Wv8Kn7PPZNLyWFLRaFe5Hqb61WFB94Bhps5P11Xj2fw,86gKkvewVnipGY2qi5fSppTQopxLpFTSkqQ8RgCdUMoG,2.95
5X7m4QJocrpLNvjMi4fX83TcMFJoRbYWX7ip48KSJXP6r1ELRKx2aa4ZfAENch3SgvoiXjv6d968utLBZCjLHA5q,86gKkvewVnipGY2qi5fSppTQopxLpFTSkqQ8RgCdUMoG,6u2xDa6st2RuSE8mBL9Y8Aw1ZzxEeAv14x8sugt4ht8c,2.69
4dpgQUhP6mBcJ5BzRLwGu9PRR9TdF6HBDhzJniuXRR7TPpjabGjS7FvTE1BuKKJdF5sPc4Fn2pcZjTCXaa9ihfvR,6SJRcnAXSy7WNmyuApHAePcrhmoJjUNkhP6LcpL5yVoB,A5TrNgQw1pbaxpsfF58wPwzwEWRoRTXXUKqQV3U1acvn,4
4PY8ZZVytwQz1ecia5hiVGUZHqbWikwNW5ZJTBpq3yEGXqgwBiygYVJKjLizNM7z2ZEC45M3Pcmu1HCtphL8MYfd,5M6bBKoXxMjVozzF7bFRpYo47PAQjSrhu9gnsXWz6wt3,BUZXewUBxK9mRcRgEfXQuZ6NUbRXacUVs4K3PZW1wsec,10.5
5pz3xWJqBJdi2DRJwfnpzyAw3CXhqcS853NF9xzRJkgVb6Lg1qeMBjBXQdYqmMC9Msfahyibyo1TYQ2MLr39fnKj,EV97C6vSAUN6iFu3BkJVeiC2CpxFa2JRzvvLbz2eqkbg,886u1MnoPmwVw3c32pFxyTWUS2BY1LWH3whaJovJD5h2,9
4gSiGVfRrcy1jcXqFFpJ8Q645FhUy3fft54QWppEQXJL39okfnmeQHCc2D5RgNQnVEYnCwKi8UJRDVEzFHzSqsKw,886u1MnoPmwVw3c32pFxyTWUS2BY1LWH3whaJovJD5h2,8pcr3m36eND5SDdRfxVdGTfCa5wF9Ke5zQW38cvUx7vf,6.5
2Y3Ptuo3r4SqpqeMGcnmsy5SBmvtk7rWAZZfUpEPD4hwizKFGqgXqi3f4KjJxEqz9zLk1RvAtvw72zFStQCHfand,8pcr3m36eND5SDdRfxVdGTfCa5wF9Ke5zQW38cvUx7vf,2YyJFwkioEnkeFqELKY8DYZm4e6bQm269jsyX5bZW8pf,4.5
SvhSX8Gqm7QMruGV814LhpPR7V3EqqLTB8XubTDdTih8V8NcWof75DjaJX4RxKbTfihhQCLKaWpqNS7BNuSFVtG,2YyJFwkioEnkeFqELKY8DYZm4e6bQm269jsyX5bZW8pf,HRyW4RUW7gN9d2uDrukxWnJyqzC6PnyBDLxcsqhpHK6Z,3.38
5he8iHQmAz6XbSKnK3E3rkpNc8SzJimuHf8F2YoxNhgpzyULJXPhxGANEx9j9kywPMYDtQfVUCTobM1pcmKeeRNK,9z2HRnp21ftD79RK9m5aUvmwNw4Km3yQrAQtcqy2RZYX,3sLE5hSQsJqrGNh6HcUX9vF24JUNAqYLfWtk7jdikMFf,3
3BCJWFJqqK6ueMxTZFQ11RZJZqru5wLAM86fE655DvZBV2rQh42AU6nJrBseTERmg9r8qLpvJXAtES3dMoxECagi,3sLE5hSQsJqrGNh6HcUX9vF24JUNAqYLfWtk7jdikMFf,4x82Ay1x7TW6dKWXaYcbBrzRbfd267LHBJnab2YFigRu,4
4zNqCJCFZoc6Mn82VpeQ88zwBz5vjZi1YiSK1m4XEZny2hRuUmZBCsQPVkZJ71bnG7566ouG4BhYU2SnMM3XR7Fa,4x82Ay1x7TW6dKWXaYcbBrzRbfd267LHBJnab2YFigRu,GNVwtXVnEgKkDBjnavFUo7yHWhvd7QncUf4rRLC9eB7c,2.5
42AuonSjD8ydfSYivzhbqFWAh84DU5KC17QycnUfUZUYTZsaMr6UDRQDrTPcRtSFEiH2m9JvW4fqWf1P4hQ8RBCR,5M6bBKoXxMjVozzF7bFRpYo47PAQjSrhu9gnsXWz6wt3,7L4t3hNNSe95wUK8excnCh6qtSkaHSWBQgYuzyrRFkcy,6.9
2nXrtut3pTx19VtKCPZGsBwKYtQpidmWxoY1nZLBWKpQBfNw9Zdm9ZcU5ozG3k91NVAbRNE6g2Z9AeYnMvm7ShBN,7L4t3hNNSe95wUK8excnCh6qtSkaHSWBQgYuzyrRFkcy,EXJJX7qc2wq5JuptLQ5GEaQxRDoYSyWa5Asv1Ca3XhsQ,3.95
2taT4yj26HRWUpjzBkx3CccihBrgxtPMgbigRLUT2KR89j4Ag4xFxF8HhRDLt4C9J66xauHJAyohCP6WpDuwhY9u,G9twYwpV2qZQHDbDubuwcFKhk4b5BVcKd7xY9PikRwi6,3SQiLuTzW2P7xi7FJNSMQ4ZXg36vyXvYfTuKxPDD5JiR,2.74
4348yf1tN44pnd4gwpALMnkd2tUChabqij69d4Pce1qYrZKRztnoZjXGNpV3ztTmhW92yWLPoE6etGzHhkDGpdZk,HiJMab3wENLnUAFRrVgBRG5fQPUSVxzjCsLBFpgr7ErW,AthjU3PPdqV6pxdnqcMwapzD24vgNFw47kEdmDL5epWD,4.5
YA7nVun4Y23SQkbgCA7FFzDGJ1eke37cJQm1JWHbNwAHNmYNMN74Xz635UAD52ZSPzL7PHUE2jDgCE2dVw7m1Y4,2UgmCp5BZhNPd4M9EQqkshvNdc1iV2EpJaBjsQTUsBR9,EL3a7Lkst6BpGuqvCY5Tw7yqML4j8KEbzvnM3YrZCQzc,6.25
3yhx8Ru1VJ2vtksxBp6ixU2c63XPZSBvbQwTY1GQGghtENmEtMSsW6LCww8G4dq4ZueE9jcVCJXqVx5Um6xQcWGB,EL3a7Lkst6BpGuqvCY5Tw7yqML4j8KEbzvnM3YrZCQzc,7bP4sERfL1msLffMpUuxqzFQSNzZWESrc1MZFDvLnfP8,9.48
4Gsc9smZYpjcH8dyNsHxdYedBPP1pc9WeTCNWR34SikH3CyPDqbqF8FQBNJBfMjbVKZueYyavKjEJyuW24NnvJvg,231z568ASNxFpLTUHgYQVdqw8pgzvtmzeVon5ZBj867E,FybdwRgVvSPDJrVKcu5vZYSfV6E71QXhNbicP7Gc4Es9,2.69
4FY8BL8LoKrZdfCe9n8SGuJkXHLtY2P2TWB3yu5dzL9be1CpCNV4hcZzy6bUc7z86oE6uk9QVqKMBy1eMjZrU8w9,4thSigSUVYzMPxpg799UaXM1UjgYJ2kwdLNmA8etjx1R,7GyL5N5KtNig8ndCeEyCWPoKxyUKaZYZAhcYwr5nNfsa,2.8
3oyG58jyq8AnMGQBz7z4AGTWaAP4hiWky6kaHRecEPVmXamTrqu9PD1fMKVxnx6ErcXvD3jR2hPabpBLWTdyJXzz,7ds81Q8drArTRfhWDJL6YyBz8xhvYCLxsLvXRgZ3GEEB,BmjJuuv1gykZFCeni8jeMNydrFzAHkSrnTD1Mh3DMMe6,3.2
WEtMthBDZbkKeJU1c7i6MRdYAjS3c2BQAHLymNUPqqbUJ7KTpB5RvT728P8kVExYY9E38RudkMffp43YtJedmcL,BmjJuuv1gykZFCeni8jeMNydrFzAHkSrnTD1Mh3DMMe6,GsYxjYmNaHH1fBBCMUz9E5iHqjdGeAk3Lj68PoJ8jbcj,2.35
34W4SgUcEtvZLQhsmYK78Jhkj7wtJRFRDWYdNh8ceyZoHukxPJoBEfn1UCoHt6mP916wLURWV3p8qc4fuPkHFsLd,3vWGrBscFsdXB4itU1xYKsL6ysSScDkeCv86PBGiTpoZ,27NbLptmw89H8hh89Gfahwh5QhZ4LGVuqsrthRssxrM6,10.99
uvqD8bHt4tzCuAnzd3ik7u2Dkemn7Q4jyRMK8vpjrsyAmuZMLLPdnezQpGF6xHdnqFCTsdETN6CzL8UfAyxZ5yR,27NbLptmw89H8hh89Gfahwh5QhZ4LGVuqsrthRssxrM6,69BYJdi94SvggYA2BeeFNrkCKZPAxK2aqoJsXvyDro12,13.9
2AYu8jwwiEZbuCwsx8dHfHDT34qYR6MQPyLGPboxfRHyiMBT7h2byYxm8F6Tdn1JseaZeeoEh2AGyUa1pv86E5Xn,69BYJdi94SvggYA2BeeFNrkCKZPAxK2aqoJsXvyDro12,GN5zGPMeQfdW6eH3dbhRUJ6KWyUa7hUqw48NNZRDFwjF,10.9
345L4whTsPYWaM2Jsdg1MkJiuPe6QYYNav3HGK7QxLmMar7pjje49nZEpfXVpuuoyYKVBmemHcndqJyqpLCvnxSj,GN5zGPMeQfdW6eH3dbhRUJ6KWyUa7hUqw48NNZRDFwjF,22ZCh8ntPEsWN7BrS6RtdTwtWzEHqVQTRL17bmiprjym,9.99
4L9seuGdFagXpH7LenY69bGQMEG5PJ7zxNfqG2USh8sV8rG1LN6EbcHxv9kY1LpEFAj9rbDsoKartHQXYTfkxYCf,22ZCh8ntPEsWN7BrS6RtdTwtWzEHqVQTRL17bmiprjym,9vjr8XNgWLdp3fQZCEtjPeaEnKwSwQLUUnuFrGVHHdwW,8.2
5Ex6RQLngWzyjeazqn29yMUUtDYfGLQ6FMEEfSm7jabaBQ3qUnf4icBQYThvgtK2oMYHmiXyzPHZVcfhJGa1YPUM,9vjr8XNgWLdp3fQZCEtjPeaEnKwSwQLUUnuFrGVHHdwW,AviXBhR5w5SzCEBoS8zHp5AjEfV1EZhAoeP8WzNhsb8w,5
577XAemxj3hhMTCJnZk8te3qJ2qGB4hexo9vLbxqC1A5uqwgNEx1k5CrkdCtSzajUChooVGak7QHcZXAw5M8FETw,AviXBhR5w5SzCEBoS8zHp5AjEfV1EZhAoeP8WzNhsb8w,vPvpoZd8wgSWiLgnAqCmMNcavjUxAHiZKqxGyjP53Fd,7.45
57zHjALUjRW4hbnT7v9LTYGcxALBWTVPZEv7AkD4mBCJ7kRFyQdTH7CdKMJAMnHx79K5xocoKG2nopUktYSppcTQ,vPvpoZd8wgSWiLgnAqCmMNcavjUxAHiZKqxGyjP53Fd,8MseM3yh2xdtLFBzr3ZMa5aL4vBM33EhMcwFyBbq7Zfo,4
5Y3GdaWoMWrczV9hHH3zHLBPfwaTpqE2adfkM2vb3utNJ1aVi6xKmALcMC8KQkDenGqR1k6NqwaWgqxaapaPRfCo,8MseM3yh2xdtLFBzr3ZMa5aL4vBM33EhMcwFyBbq7Zfo,WLYJBnzsQLqy9CXPRgUfVdhnv8DHvaAGfMbDCmsvr4f,2.7
5ErF5Ex28H4CQUnNTvQWMJ63QgVqe5SKFFGZoRtrYrCi5un3syzk25rGJPdQCsdCV48FQa4tGU9GfGfdjiq4Ua4L,ARemZv2NTyfq74oqki2aUA2MLkuUjKYjRJ1dxeGkoXAa,Amtx4RHgaXURBw8UKqeXs4PPQBJwRH1UbwknKw3P7UbK,6.4
2shZxzcuFpEKtfywjvsorK42fjqArU5aGPJnU4PRPpcMAZHcX2D25n7QVkKYWjoSbceCM82cnGNcd27p67msKjxv,Amtx4RHgaXURBw8UKqeXs4PPQBJwRH1UbwknKw3P7UbK,HETwNvvgsoVSUrJ2nYdBbHuZ98PXESq7qujhg6Zz8VGH,3.77
2aGUyMN2DMLdjcN2K8tkeRemRvccKzFv41vxXYAZUsMPHmC2rAzLhP4ray8UAVsfozyXfUYc9y11xg78h6Uu9AvX,42PnYWzhKfaXxwxgo5eWsgvZ9HmDhn1iKW96ZSfgWBHk,H4XjGbW2ApivCUbU9RZBfR7TVNyXCQiA4vrTRodGEi4C,3.6
5cxumrk8YDWK1sWbjKxib8He5ZTHvTL3s7QzNpEd2u5czo1xs8dNs1JCtdRExYJYJmRrLMwHgUh2dszBBAnsHJRy,H4XjGbW2ApivCUbU9RZBfR7TVNyXCQiA4vrTRodGEi4C,881wVubi9zQLqnx5hCGLuHiUfJNbb4VvhJ9YSoB6YT5U,2.6
66c67BWYXFeC6tXN8phbRUT1KemhjseQHpDD8hUHedub3mysgvVT2ejSDu3FDoTgnSyr569mxJdUaByEF5NiWfBr,DEjsDbF6q1CLenRxpZYeDQUw5gPJHPH5XS3385pXtKQ5,D3EJqCZRFcD2gG2eFHLNVMQPPcWeqbov5HoU7VTbZgVQ,8.75
5QoUgu6H6s93GXTpEuLhGwr8vgv2CQdx3Ywfsn3V3tTLmg9qpxxxQ68McmtEUhBjTjbptZqGLP8bspRX9KSC7P1w,D3EJqCZRFcD2gG2eFHLNVMQPPcWeqbov5HoU7VTbZgVQ,6GAykWPZNckjn98VHNzWY1uDswAkai6yvuTiNtKgRKyP,9.2
42zbcsUgtnTyM3MWr1LsnwDKdYn9CkbLrpiret3XGzbzFZyjU2P6dihctTH74aGvwKojmF65F7ToEN8NHevueMpr,28i2fcQUasjEfTzKz3oAbVh3VP89pagFGhThfmf2AT2H,7cqUqoHjnZoXDz3Qb7kBrtjggKTBRKYwoQAFJ1swQKSH,4.98
dJQLK9UfbAHEFkJaaoSUsnx3C7GGhpkMTHJh8maPMVdPLut5QivgyYvh7RJYnUW4mo2ndsafM3WwnBhsjEKpbKQ,6XojDLA5NszMhauoTnfWkr744kkL3RyxAxSuNGqPva2j,3nb3yif3QNtMhwEawqXCkXYJCz981K1xVsCsL3kdby89,5.05
4jXLf5S8ygBF9JdrAZu78jVsxVwk1Wi6maX3ojHqS3oQuVEVzkLifR6QbkiioGbeLg6LQxKyodZTevThwf8H6tF9,FZWTggcLwpyMJr4nTgkgQWiS3uvPvWE7xmJd7KnLLhED,DDQqHJNyunP9FapyqgxBsbaPFtckVdoh8AsXCJhAj6kf,7.5
2sSRoPXXTYMbCcMc4cV4RLgqz2WKqjqTeFHRw61zQjiq3ojpFks6hW81m5LpGbF7pggEpXdHrGtvdVv5gBE4zoL4,DDQqHJNyunP9FapyqgxBsbaPFtckVdoh8AsXCJhAj6kf,7tv1KWp7CEbkf1JJbQVpXd8ECKFX4iRTY9icTJpzzz58,8.3
5sDm2zfReLKYhaAQmWsahv84PKJAjKgqcPfD2t9EBq6eHaDUG7HDc3VKj5LcxmA2ePrxAY7UdH4Cs9vB8uhYzG7v,7tv1KWp7CEbkf1JJbQVpXd8ECKFX4iRTY9icTJpzzz58,ETYQPLEirNsx4No5Hsugu3tnqh78zdFT5y6qxtua78v6,11.98
64SQ61dBonq5AHkSx9V7NDLqmqk4F8k1quCtd9AES2Ssj6Y5anK9LzhBPp2C8xai7rkCir94uRJwbtkEv2Zo3get,ETYQPLEirNsx4No5Hsugu3tnqh78zdFT5y6qxtua78v6,EJATgUZoLMDCELWvt7EQQJz2pbKfE1yu7km9EHELHQMG,3.68
5q4HXtZR6cczJg4pzDDrJivu4ve3Zz7YLgkHJYQoSYmyfaALEzYXqSz6ciYTowjeZ5mto71tAXbjDL5MQTJQ9uo2,EJATgUZoLMDCELWvt7EQQJz2pbKfE1yu7km9EHELHQMG,BgSpG5YdzBbUSGY9ReDg8L42VodwAci8uebYX3vH9Np4,2.8
3Pz8ENM6xZWmY7UaZU564giaAhQMCCWGuLYFpn4aS8z1jPhnbwhqp34jsG6SXp2t2Er9rTkDbJGFnjUHHX2TG2bT,9MJSm82TfojSANrRUnPhjLWmidkvbPksHRShbqmutia4,28faUdPk6ec4A2L8SLhSAnCSjRbotcCqDKBPk1ifbffg,5.2
Dtdxym74D6nQohuafRyfJHVWLxwsM5ZBigwyAzu2a7sRu4WhB2VUED48H1yvxuDPUtQp6hBQgZqpJ8BMMPaP42d,3dJDeAacKqVqKHGQQajiVKygiTFpCwC7hFAoUQaSEb35,DeRpKiPkqESn11Yhoszuzeh9PoXVJFPdCky5jNFVwDkw,7
CvakrH2WunozxsBvd1N5bdBPbev3Xs2bF1hdSmbLZHSnjoiqNc7d88c54jP9xSeryKikLsv4H63oPkfboQjQP9G,DeRpKiPkqESn11Yhoszuzeh9PoXVJFPdCky5jNFVwDkw,Evo8k9gge5F8DDwQL552L2h5bEZSNE5uDaobAEyzFeK7,8.5
485yJ2v8Tq2Q6xdsvHPcUrPzSAe2nRR9TSpfE18p69tqtFyYoA162eJQELSLhVExmtFevuBgVnvM4T3xbq1A7nYf,Evo8k9gge5F8DDwQL552L2h5bEZSNE5uDaobAEyzFeK7,93WbteZH6nrWeHd5JT6mJE5VHbWcCTDZzzqqnpZ98V9G,2.39
4XSkgrNZ581yLKUvGXc5AGR5SsHWwYGXoNJfrMxwfci1SDezF3fcuJP3zDTR9iE8TkYChJHVTXqPMsDjm1K3ta5W,HZ6MYCkudsxrhjQa7FZPEsNwS2LRDZkbABbt7ayL7QPX,3PrePB9g1QQPtnyreKE4zwH2pzhT6pUNwNtqKP5WEtv1,11
5h3nsN7ra5WqNZ2kBtrEcUCwDfywYV5EoKw8qpzQAX3z6gh7WB5xzhVhXHvTExaq8ynh5z1Scas1JZDN4ifN4bJa,3PrePB9g1QQPtnyreKE4zwH2pzhT6pUNwNtqKP5WEtv1,6gZrvzdk98ZM2wCuih9AMoeHcjfZ4xAtngkJTgK269qW,3.8
5rn59Rn3PVXt4g5R7V34UrnGEvV43L9N91MhDjK4RnDGxXhxbJfq68HPQF57L29SyVWEYUCfYz2H6RDBU2Pqd437,7CLHhT844cJ1KVxxFCztxsc16gsoUuohMp8tkd44B6L3,8TeymQz7HoxvgW7aV4jJNdyGvZLCiKP2DQM6Ug4kDzBB,5.9
4CAEm2PHTAGqdXJtUsPBWhwCM64S4s51o6a7xh6FbbirewetiuF766qFpRHZy3X9TDPyuyJtAnUKgWiArthZ7jz3,8TeymQz7HoxvgW7aV4jJNdyGvZLCiKP2DQM6Ug4kDzBB,sirin5hMPmUEdH7e5uoeV1HjVxfbmGrC1KzyZyHqJUt,2.95
2Log33AfDxjyu4DzGpMFQZX3skKDgdrbEgKmW2ECFUcN6tcaetFod8zgiA8ehsjeEeYmmvmAdc5xeMtwiJpZwoqV,WTYotfVv44G26P8GuZ4Ek8Lqmv4hEiyywdDuvZVsnPs,3VEBSN8ZVNK92AkE925sNeqB2BssAh8uG7iUfmfUomAj,2.7
4vuTppvZcKqQ3jZU9yT4pRXYmAXRc3n9gdghUKunWiPdmBidRx9dD8ueJtCQoA4GjsGGVCnHp67apxbKhsGkGzr4,3xcPUv4F4HthKb83HNE4WKm1DkJn8F3tqcMhjJ66UXRx,FiLdxrAeR1UA79ywDubJR9RFzpLoWur96Li7kvqbt2dN,4.75
