hash,buyer,seller 
5rvgZEGRjWun4zZ2VFujeyK2a3r2HawP1Vhv3nnGH4A7EPhBypGCWiPDC7ADHS3hBC6PHsvCXhN827KWWJTcf9SZ,DNpWbW535vDbkbiXs7XjUfL94bN4zcL1iZ8Lwd3SfHm4,UkDBsLd8GtGiaVUtyp7zFsVpCoizxTxnkUjh5Ed29N1,0.8
2WGnshRm9cSzGZ91PnR48ivSxi5bW5ZMo7nabkns89FT2i9id3R2PAdG2JWpmn66Z7J8tiTUNpZYhBWrsnJpxEkF,UkDBsLd8GtGiaVUtyp7zFsVpCoizxTxnkUjh5Ed29N1,BjxLUbKsPNS6ua7VRrmZhxLKFYjnDiZRZrFhxisKpsPX,0.99
59wE4us2CrX8wv6SXfDmDLT8staS2NMRbycVJguXbDu9PgkcfN8rWMEec2Cn3awL5qaAff9kdJTz8ih7AQQNsQTZ,BjxLUbKsPNS6ua7VRrmZhxLKFYjnDiZRZrFhxisKpsPX,Bb3MYQa4ecHSyPJCySUPvw15AeQ5Y8WPDKwfVHaxP6cK,1
2bEvCK1g31wFBJBUrtQdXrd4foLYQpiKuM3bwKs1dGUeXmaVieYebe873bCXkPqk5FRu1r36bs9wpYDA8v8zFAuS,DZHucFqfQUsXscHYEa4dwCD8aVstSA5f4a6Lipp8McrC,BzZ8dUwXN7tmaz1vi5aKhbJcDHfLjdyve4SN5TUypyEH,0.35
58Rhuv1WwUctt8AzVt1BLZ2jT5VDekAuwLpYEr9ZfXFAtaHeZBFLLwV3gTtwKhvVoMdxzZZG2rBQgyqXoSQNhVq1,5UsUv8CXvaCE3BFzHqzSnakN8PyojusAEVhWGAEFTktX,73NK2c5JQdxRWgKPfWqVqXbC98ze6pLRambWteEDxz1G,0.589
LogS8fx7b5hgjcvZXSMYrGmnMDVVnHnR4uQhRfsv149yS7LwfcZifs3yeSzzy3gRKEkxYJc6T2YZ8GRKeiio3mo,73NK2c5JQdxRWgKPfWqVqXbC98ze6pLRambWteEDxz1G,7VKNaumGzJNiNFKx7V4dCXPbfhPZBSro1E1CasRxZLPy,0.63
2QcBATQ3cfKe4qyXKbemPNw7a2Ld8B49oUKJ4EBKBd2DrZFazbWWALMpcpiEHDNkms7Pu4fuub56bCNDWMpXQBUo,7VKNaumGzJNiNFKx7V4dCXPbfhPZBSro1E1CasRxZLPy,8inuDBj31qVzz3LMym1qd5qT8KwKKyHqywEyFWZtkLSt,0.74
2fT84Uf7b7gvZbvAbqWwRSb2duMayU3tCxJZxhWRQGgoCF4x7Ge7YZKEVJGN9VhniWqhs5neVmf2RRDLJCT49b6n,8inuDBj31qVzz3LMym1qd5qT8KwKKyHqywEyFWZtkLSt,5PHRWwAh3v9oy8T1V6GkTxZeLKCpuSNM8S86CVsdd3MY,0.426
5R8EYy9x2GtodWvHLK7woPpu6GAPpcMrTymnX56G6QtjoQkgkr1T72hfQA9c9Uj7zJTWqo2Y8KLX3YGkgd1ipKTr,5PHRWwAh3v9oy8T1V6GkTxZeLKCpuSNM8S86CVsdd3MY,FUXt7MUt9yNuoJYvhMJA778SRUXuprSJJmAqGrij32iS,0.35
nseYWSHybp6YKv5guJ7oVbeTNt983wvi511TmsVsfecbgnk27FotQfHp82EKSSf4PnaMK3Qw2Jps6jrEjigyyFh,FUXt7MUt9yNuoJYvhMJA778SRUXuprSJJmAqGrij32iS,9scNobtZnHn8zmmHJUnL6auBjMgJD27UG5SYFd5Uqa8j,0.495
ZABwGQW1XMx74fTsnEJQiqVRx35HJgUGtiuoB3a1kWmBrv44LV1n52x797MnwCrz73rZYweKKDnEkEqAjRANAyu,8JKAdNz9QqLWTje7VyqDAw9ezFkevPdP6sTxYm17KNVw,DwDekqVhhTHJR3nSBzSZawnmbSZWDDioUaJemR15P65m,0.399
yt3KfKwJL61d9tNENsHCwB1zD1omtLmbypyonHP4fs68hyrkNVDhuCT41Cxwo1hzBVhn43NpHmDoBtab9JXBvRU,DwDekqVhhTHJR3nSBzSZawnmbSZWDDioUaJemR15P65m,E3oBqZhyR9v8xzgbJuEH5hTHo6VEavLAf9FvUGGZe7A9,0.42
hpzM7naHY7efWTPEpfDmZbBLXzDvdqR2fHBqZK9DMR2MKkWW7zByxZEwjpFiaKgKewoJGtg2A27NW6vXnbNHHoJ,E3oBqZhyR9v8xzgbJuEH5hTHo6VEavLAf9FvUGGZe7A9,HEJsi2XABbfiB2Szzm3fbVsFevkAwdrCykESLCyySP5o,0.41
